Samp,Directory,File,State,Country,RANGE,Year,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,PcoaYR,SampleN,lat,lon,H_C,N_S,Heterozygosity,K2Q1S1964,K2Q2S1964,K3Q1S1964,K3Q2S1964,K3Q3S1964,K4Q1S1964,K4Q2S1964,K4Q3S1964,K4Q4S1964,MaxK3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,Region,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13,PC1_TE,PC2_TE,PC3_TE,PC4_TE,PC5_TE
TRHS177,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS177_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,2003,1998-Present,2003_TRHS177,1998-Present,1998-Present_NA,2003_NA,388,39.85379981,-80.22287386,H,NA,0.003076392,0.239256083,0.760743917,0.003609668,0.882322667,0.114067665,0.869587131,0.060036493,0.070376375,1.00E-09,8.82E-01,0.022979606,-0.039893719,0.028148793,0.007883965,0.022332456,-0.003548859,0.033898481,-0.003390627,0.067364142,0.054762926,20251772,0,89.4167,65,88.6951,70,88.7731,148,Middle,3.21E-06,7.31E-06,0,0,1,0,0,74.4526426,-4.441000778,1.345798153,-3.274484071,-5.932205825
TRHS82,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS82_CKDL230018650-1A_225KJTLT3_L2_C1.bam,IL,USA,NAM,1948,1918-1957,1948_TRHS82,1918-1957,1918-1957_NA,1948_NA,115,39.86000279,-88.96155193,H,NA,0.00316562,0.217859849,0.782140151,0.001872463,0.902542527,0.09558501,0.889974313,0.029439754,0.080585932,1.00E-09,9.03E-01,0.024289391,-0.039531048,0.017796058,0.01971585,0.014691413,-0.017163147,0.009070835,0.005493245,0.04048873,0.015840854,21050337,0,89.2363,67,94.2273,84,45.9234,43,Middle,3.18E-06,2.04E-06,0,0,0.5,0,0,57.34960497,6.858142452,3.190619743,-5.519969186,-2.468333648
TRHS149,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS149_CKDL230018651-1A_225KJTLT3_L3_C1.bam,IL,USA,NAM,1972,1958-1997,1972_TRHS149,1958-1997,1958-1997_NA,1972_NA,303,39.86000279,-88.96155193,H,NA,0.001956995,0.241855146,0.758144854,1.49E-09,0.890275428,0.109724571,0.878667436,0.04512413,0.076208432,1.00E-09,8.90E-01,0.021130943,-0.039937462,0.015538787,0.008346182,0.008989248,-0.007345058,0.016075576,0.00860962,0.019388675,0.007574051,9873283,0,0,0,0,0,10.4194,12,Middle,0,1.22E-06,0,0,0.5,0.5,0,-9.251525498,1.25347344,-2.823659797,-7.69617357,-12.15727952
TRHS133,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS133_CKDL230018650-1A_225KJTLT3_L2_C1.bam,NJ,USA,NAM,1946,1918-1957,1946_TRHS133,1918-1957,1918-1957_NA,1946_NA,116,39.8777173,-74.66806741,H,NA,0.003197162,0.121592379,0.878407621,0.008184895,0.97708554,0.014729565,0.974970637,1.00E-09,0.018020413,0.007008949,9.77E-01,0.0319518,-0.039858905,-0.002785146,0.018844519,0.003292854,-0.031740906,-0.001294539,0.006048205,-0.019670268,-0.045297322,25955104,0,74.564,58,68.7312,62,8.75228,12,Middle,2.23E-06,4.62E-07,0,0,0,0,0,52.80554748,13.91692567,1.594642639,-2.787436591,4.689672614
TRHS117,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS117_CKDL230018650-1A_225KJTLT3_L2_C1.bam,NJ,USA,NAM,1883,1878-1917,1883_TRHS117,1878-1917,1878-1917_NA,1883_NA,25,39.8777173,-74.66806741,H,NA,0.002317995,1.15E-06,0.999998855,0.020545265,0.979454734,1.00E-09,0.966404553,1.00E-09,1.00E-09,0.033595445,9.79E-01,0.039285098,-0.035224123,-0.010559896,0.016275259,0.000455148,-0.033673866,0.013874564,0.014260913,-0.015914429,-0.028980106,24679128,0,34.997,30,33.3734,23,5.41808,8,Middle,1.22E-06,3.24E-07,0,0,0,0,0,-11.85117501,34.19068898,-3.785773804,-2.016796715,4.709853044
MO_6598648,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,MO_6598648_CKDL230010355-1A_HJJGGCCX2_L2_C1.bam,MO,USA,NAM,2011,1998-Present,2011_MO_6598648,1998-Present,1998-Present_NA,2011_NA,389,39.89317625,-94.40470949,H,NA,0.003547469,0.387667142,0.612332858,0.133564438,0.59809531,0.268340251,0.619021027,0.099624187,0.231723245,0.049631541,5.98E-01,0.009260078,-0.017400847,0.053060718,-0.005691414,-0.011081187,-0.00490308,0.025152626,0.006912512,0.026310422,-0.023230623,18305703,0,73.6019,39,69.5731,17,11.4613,6,Middle,2.13E-06,3.28E-07,0,0,0,0,0.5,88.36464731,-20.03061377,-10.64773297,1.020579392,-2.608895183
TRHS204,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS204_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1968,1958-1997,1968_TRHS204,1958-1997,1958-1997_NA,1968_NA,304,39.91680741,-75.39889981,H,NA,0.002807137,0.275598892,0.724401108,0.250297011,0.582230932,0.167472057,0.608445996,0.0049466,0.226680859,0.159926544,5.82E-01,0.016781567,-0.006235519,0.010126682,0.021644423,-0.056914547,0.034111716,-0.016401289,-0.009479309,0.00611516,-0.039827066,18355087,0,86.6506,55,91.7017,66,11.4613,12,Middle,3.00E-06,6.54E-07,0,0.5,0,0,0,70.14620051,-8.615271124,-8.672992062,0.172385797,-5.661142225
TRH4_44,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_44_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1884,1878-1917,1884_TRH4_44,1878-1917,1878-1917_NA,1884_NA,26,39.91680741,-75.39889981,H,NA,0.001258262,1.00E-09,0.999999999,0.021884839,0.97811516,1.00E-09,0.959482492,1.00E-09,1.00E-09,0.040517506,9.78E-01,0.03760225,-0.03244601,-0.005470641,0.006455175,-0.001732379,-0.010664357,0.00921548,0.005286793,-0.007826255,-0.007536174,8871670,0,0,0,1.14251,2,5.31388,16,Middle,0,1.80E-06,0,0,0,0,0,-174.448063,24.51856225,-39.70538209,-9.71575027,3.175914592
TRHS235,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS235_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1952,1918-1957,1952_TRHS235,1918-1957,1918-1957_NA,1952_NA,118,39.91995828,-76.72651407,H,NA,0.003195962,0.172923256,0.827076744,1.00E-09,0.963119048,0.036880951,0.951932864,0.048042616,2.45E-05,1.00E-09,9.63E-01,0.027834801,-0.041301053,0.000227027,0.017971308,0.001354405,-0.032947647,0.00883044,0.003842662,-0.012673041,-0.032411316,25961197,0,91.4011,85,69.8136,56,49.2055,74,Middle,3.27E-06,2.85E-06,0,0,0,0,0,79.25919436,-0.134052521,-7.824938986,0.824232464,-0.03642321
TRHS196,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS196_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1949,1918-1957,1949_TRHS196,1918-1957,1918-1957_NA,1949_NA,117,39.91995828,-76.72651407,H,NA,0.001381537,0.059855038,0.940144962,0.12382914,0.876170859,1.00E-09,0.845854714,1.00E-09,1.00E-09,0.154145284,8.76E-01,0.033719199,-0.021819183,-0.011472416,0.004496687,-0.007018878,-0.005111477,0.00935873,0.005727793,-0.010296441,-0.011732486,8281222,0,21.4672,8,11.7859,8,6.74655,5,Middle,9.66E-07,6.04E-07,0,0.5,0,0,0,-132.1616007,29.81677183,-28.45911055,-2.061285648,-2.045905734
TRH4_29,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_29_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1946,1918-1957,1946_TRH4_29,1918-1957,1918-1957_NA,1946_NA,119,39.92534363,-78.11268366,H,NA,0.003440682,0.254002037,0.745997963,0.001072051,0.876356508,0.122571441,0.860642168,0.081551729,0.057806102,1.00E-09,8.76E-01,0.021175426,-0.039424035,0.016966554,0.01974115,0.009892186,-0.018110956,0.023502981,-0.025088201,0.056875093,0.024436383,25563499,0,0,0,0,0,9.09091,9,Middle,0,3.52E-07,0,0,0.5,0,0,77.30388161,4.386269717,5.574981183,-4.686589916,2.763553754
TRHS126,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS126_CKDL230018650-1A_225KJTLT3_L2_C1.bam,IL,USA,NAM,1947,1918-1957,1947_TRHS126,1918-1957,1918-1957_NA,1947_NA,120,39.97354672,-90.24737505,H,NA,0.003211429,0.067194451,0.932805549,0.479355183,0.520644811,6.07E-09,0.498086101,1.00E-09,0.02404847,0.477865428,5.21E-01,0.035359549,0.011137601,-0.00836734,-0.003220237,0.015524221,-0.021667781,-0.002164078,0.011794016,-0.003415627,-0.014425337,21931835,0,38.2441,18,47.8653,24,8.30946,7,Middle,8.21E-07,3.19E-07,0,0,0,0,0,47.56192399,13.95108018,8.504840637,-3.706727382,-2.545138687
TRHS101,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS101_CKDL230018650-1A_225KJTLT3_L2_C1.bam,IL,USA,NAM,1949,1918-1957,1949_TRHS101,1918-1957,1918-1957_NA,1949_NA,121,39.98790526,-91.18849214,H,NA,0.003203496,0.17094554,0.82905446,0.014648539,0.937502974,0.047848488,0.944423439,5.05E-07,0.055555584,2.05E-05,9.38E-01,0.027955748,-0.038168592,0.008458309,0.011668878,0.002070212,-0.015550306,-0.00213874,-0.018254527,0.023283722,0.016592329,25958704,0,0,0,0,0,4.79291,2,Middle,0,7.70E-08,0,0,0.5,0,0,67.08268426,6.922454358,5.654197136,-5.76501408,-1.578175527
TRHS231,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS231_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1962,1958-1997,1962_TRHS231,1958-1997,1958-1997_North,1962_North,305,40.00655527,-78.49031712,H,N,0.003317964,0.189803442,0.810196558,6.55E-05,0.935662844,0.064271691,0.919400416,0.074769067,0.001138633,0.004691884,9.36E-01,0.025989322,-0.0398133,0.000314075,0.01210629,0.005645695,-0.01680153,0.003440865,0.0033432,-0.008742426,-0.018999714,22183906,0,55.923,22,49.4287,36,4.35009,4,North,9.92E-07,1.80E-07,0,0,0,0,0,65.31384806,1.710671433,-2.736013536,-0.796013041,-5.007714096
TRH4_27,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_27_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1939,1918-1957,1939_TRH4_27,1918-1957,1918-1957_North,1939_North,122,40.00655527,-78.49031712,H,N,0.00211555,0.205213123,0.794786877,9.44E-05,0.913769545,0.086136089,0.892282937,0.102441048,1.21E-06,0.005274809,9.14E-01,0.024312292,-0.035253166,-0.008118255,0.00466942,-0.00012177,-0.007848696,0.009375499,0.001023857,-0.00666667,-0.012062332,11951595,0,17.3782,14,0,0,5.47017,4,North,1.17E-06,3.35E-07,0,0,0,0,0,-87.84541438,36.04641669,-14.64288341,0.683804444,-1.478582775
TRHS55,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS55_CKDL230018650-1A_225KJTLT3_L2_C1.bam,PA,USA,NAM,1934,1918-1957,1934_TRHS55,1918-1957,1918-1957_North,1934_North,124,40.00763605,-75.13394468,H,N,0.003348945,0.214295123,0.785704877,0.174277523,0.718076135,0.107646342,0.729512496,1.00E-09,0.170994866,0.099492637,7.18E-01,0.022651049,-0.017681331,0.017363075,0.031282108,-0.033460871,-0.031323825,-0.026396886,0.003279162,-0.003864928,-0.024832177,25731954,0,55.5021,19,47.2038,16,12.1646,22,North,7.38E-07,8.55E-07,0,0,0,0,0,77.24526106,1.635809582,0.729468302,-2.951424649,-0.342685092
TRHS201,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS201_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1934,1918-1957,1934_TRHS201,1918-1957,1918-1957_North,1934_North,123,40.00763605,-75.13394468,H,N,0.002846381,0.08354955,0.91645045,0.04459596,0.955404039,1.00E-09,0.950394047,1.00E-09,1.00E-09,0.049605951,9.55E-01,0.035992087,-0.036516454,-0.006947931,0.022317377,-0.00235598,-0.034455159,0.01919919,0.011117973,-0.001081082,-0.002260191,22042802,0,43.5358,30,58.1479,40,15.1341,14,North,1.36E-06,6.35E-07,0,0,0.5,0,0,69.96687537,3.032090316,-5.89161563,0.414348522,0.744191582
TRH4_15,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_15_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,IL,USA,NAM,1959,1958-1997,1959_TRH4_15,1958-1997,1958-1997_North,1959_North,306,40.01035275,-88.59108665,H,N,0.003329239,0.254049498,0.745950502,1.00E-09,0.882406103,0.117593896,0.868890944,0.084093788,0.047015267,1.00E-09,8.82E-01,0.021456328,-0.041921506,0.020649401,0.014131748,0.022751181,0.015169369,0.024038418,-0.013466887,0.073008414,0.062716599,24369331,0,0,0,0,0,51.1852,55,North,0,2.26E-06,0,0,1,0,0,74.68554714,2.775671086,6.175156196,-6.15841004,-0.297137358
TRHS405,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS405_CKDL230021747-1A_225YNKLT3_L7_C1.bam,NA,USA,NAM,1970,1958-1997,1970_TRHS405,1958-1997,1958-1997_North,1970_North,308,40.0289,-83.014,H,N,0.003359214,0.182097783,0.817902217,0.582724533,0.306634445,0.110641022,0.305000677,0.0182981,0.151526736,0.525174487,5.83E-01,0.024783876,0.029561284,0.001876664,-0.010705995,-0.014546118,0.028271224,0.006134848,0.004480911,0.021812835,0.032991579,16166726,0,70.1143,34,60.4931,29,48.8408,64,North,2.10E-06,3.96E-06,0,0.5,0.5,0.5,0,39.99945865,12.17147871,4.012180285,-4.438015797,-10.27215019
TRHS403,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS403_CKDL230021747-1A_225YNKLT3_L7_C1.bam,NA,USA,NAM,1968,1958-1997,1968_TRHS403,1958-1997,1958-1997_North,1968_North,307,40.0289,-83.014,H,N,0.003226986,0.30888208,0.69111792,0.401722961,0.382674161,0.215602877,0.397447424,0.051710619,0.242015101,0.308826857,4.02E-01,0.012380565,0.012057222,-0.012679958,0.031248549,-0.143859536,0.07117593,-0.0258648,-0.014972441,-0.015275202,-0.019437173,24026325,0,45.2195,16,36.38,16,14.4308,18,North,6.66E-07,7.49E-07,0,0.5,0,0.5,0,74.33857759,3.006795924,1.806405592,-4.590272171,-2.820597367
TRHS404,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS404_CKDL230021747-1A_225YNKLT3_L7_C1.bam,NA,USA,NAM,1882,1878-1917,1882_TRHS404,1878-1917,1878-1917_North,1882_North,27,40.029,-83.014,H,N,0.001310131,0.016198601,0.983801399,0.55719128,0.442808719,1.00E-09,0.415764363,1.00E-09,1.00E-09,0.584235635,5.57E-01,0.036297966,0.018964069,-0.014791882,0.002220986,-0.008248605,-0.00169021,0.010913488,0.005856492,-0.010012783,-2.90E-05,9694574,0,16.5364,12,15.5743,10,14.2225,22,North,1.24E-06,2.27E-06,0,0,0.5,0.5,0,-75.59333284,22.17360529,-25.22034951,-0.478637348,2.17959984
TRHS399,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS399_CKDL230021747-1A_225YNKLT3_L7_C1.bam,NA,USA,NAM,2011,1998-Present,2011_TRHS399,1998-Present,1998-Present_North,2011_North,390,40.0291,-83.015,H,N,0.001900753,0.09168961,0.90831039,0.146782838,0.853215237,1.93E-06,0.814276,0.012459202,1.00E-09,0.173264797,8.53E-01,0.032328854,-0.02269314,-0.017750466,0.004099001,-0.005336234,-0.005931539,0.016977921,0.00807548,-0.015161711,-0.007057251,15246922,0,24.8346,26,18.3403,24,5.52227,12,North,1.71E-06,7.87E-07,0,0.5,0.5,0,0,-33.77833766,30.78351277,-12.77337137,0.133635366,17.76533117
TRH4_45,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_45_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1934,1918-1957,1934_TRH4_45,1918-1957,1918-1957_North,1934_North,125,40.04243843,-76.24770427,H,N,0.003418612,0.116023974,0.883976026,0.083157252,0.904896436,0.011946312,0.898440129,1.00E-09,0.029776539,0.071783331,9.05E-01,0.033364152,-0.03065077,-0.0011626,0.020229907,-0.000666326,-0.020214479,0.007294162,-0.000685823,0.023654971,0.017436673,28525100,0,79.7354,74,68.6109,62,12.7116,8,North,2.59E-06,2.80E-07,0,0,0.5,0,0,29.36959863,29.1832571,7.635755675,-6.299897018,6.249821027
TRH4_18,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_18_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1958,1958-1997,1958_TRH4_18,1958-1997,1958-1997_North,1958_North,309,40.04243843,-76.24770427,H,N,0.00315851,0.158523586,0.841476414,0.005261568,0.961286582,0.03345185,0.959065281,8.24E-06,0.040923571,2.91E-06,9.61E-01,0.029020889,-0.038923838,-0.001731803,0.018232805,0.004612286,-0.029567666,-0.004933447,0.017434744,-0.029083901,-0.030837152,23359821,0,49.9098,28,31.0283,30,13.8838,13,North,1.20E-06,5.57E-07,0,0,0,0,0,21.22488118,28.26438943,3.840419555,-5.453764329,4.508566508
TRH4_9,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_9_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,IL,USA,NAM,1897,1878-1917,1897_TRH4_9,1878-1917,1878-1917_North,1897_North,28,40.140089,-88.19917067,H,N,0.003390753,0.09358922,0.90641078,0.000741448,0.999258551,1.00E-09,0.994976458,1.00E-09,1.00E-09,0.00502354,9.99E-01,0.035240457,-0.040682477,-0.002803272,0.022773845,0.010198646,-0.031692509,0.023041345,5.54E-05,0.033591642,0.040928423,26971134,0,0,0,1.14251,2,4.01146,14,North,0,5.19E-07,0,0,1,0,0,37.28189166,25.64590052,7.957476979,-5.481611062,6.231707959
TRH4_3,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_3_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,IL,USA,NAM,1899,1878-1917,1899_TRH4_3,1878-1917,1878-1917_North,1899_North,29,40.140089,-88.19917067,H,N,0.004137833,0.210128257,0.789871743,0.003244278,0.907981888,0.088773834,0.877484828,0.104780746,1.00E-09,0.017734425,9.08E-01,0.02532483,-0.038633278,-0.012869128,0.013204017,0.001776058,-0.020200799,-0.013178541,0.005800754,-0.032871705,-0.00568834,47178948,0,57.4865,40,60.7336,42,6.82469,16,North,8.48E-07,3.39E-07,0,0,0,0,0.5,93.66081867,6.854300269,2.626780147,-2.659786494,6.034750884
TRHS71,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS71_CKDL230018650-1A_225KJTLT3_L2_C1.bam,PA,USA,NAM,1972,1958-1997,1972_TRHS71,1958-1997,1958-1997_North,1972_North,310,40.18940076,-80.24824436,H,N,0.003176677,0.118972555,0.881027445,0.054844953,0.931703047,0.013452,0.925469445,1.03E-09,0.020852867,0.053677688,9.32E-01,0.032169894,-0.035139124,-0.00153289,0.018367799,0.004534445,-0.011908482,0.017056743,0.012140761,0.01185745,0.009168201,25240275,0,77.6909,50,62.1768,40,40.1667,55,North,1.98E-06,2.18E-06,0,0,0.5,0,0,66.97226209,8.977568134,-1.381857458,-1.405789032,7.020332286
TRHS197,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS197_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1906,1878-1917,1906_TRHS197,1878-1917,1878-1917_North,1906_North,30,40.21082611,-75.36729364,H,N,0.003044715,0.143363009,0.856636991,0.010728999,0.959443305,0.029827696,0.949006779,0.026464972,0.0108047,0.01372355,9.59E-01,0.029910053,-0.040286398,-0.002271247,0.018118432,0.001309669,-0.023415944,0.019717642,0.000747288,-0.002585003,0.013246937,24057428,0,0,0,0,0,11.9562,14,North,0,5.82E-07,0,0,0.5,0,0,69.10334684,2.01637168,-1.962834932,-2.449157351,-1.210531357
TRH4_47,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_47_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1961,1958-1997,1961_TRH4_47,1958-1997,1958-1997_North,1961_North,311,40.21082611,-75.36729364,H,N,0.003650336,0.337875174,0.662124826,0.42418432,0.336706385,0.239109295,0.371066729,9.21E-07,0.352447853,0.276484497,4.24E-01,0.010168387,0.017761821,0.028204219,0.038118068,-0.123402659,0.059544682,-0.050051979,-0.02094677,-0.003601582,0.013724767,27358338,0,0,0,0,0,24.8763,27,North,0,9.87E-07,0,0.5,0,0,0,88.3438491,0.720733954,2.184770163,-3.203180763,2.074221349
TRHS115,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS115_CKDL230018650-1A_225KJTLT3_L2_C1.bam,NJ,USA,NAM,1951,1918-1957,1951_TRHS115,1918-1957,1918-1957_North,1951_North,126,40.28343742,-74.70175241,H,N,0.003444426,0.112740657,0.887259343,0.004089624,0.995910312,6.45E-08,0.981219245,1.00E-09,0.018774769,5.99E-06,9.96E-01,0.033394025,-0.041743416,0.014212846,0.02968582,0.014437829,-0.03941284,0.008448734,-0.016370048,0.024230282,0.025476032,27153849,0,71.6777,56,60.9741,44,40.6616,42,North,2.06E-06,1.55E-06,0,0,0.5,0,0,64.24007215,10.71283449,6.131852603,-6.040201017,-0.24018558
TRHS129,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS129_CKDL230018650-1A_225KJTLT3_L2_C1.bam,NJ,USA,NAM,1954,1918-1957,1954_TRHS129,1918-1957,1918-1957_North,1954_North,128,40.28751735,-74.15820239,H,N,0.003202968,0.201252241,0.798747759,0.057721089,0.859928331,0.08235058,0.856315544,0.044639592,0.058925199,0.040119665,8.60E-01,0.02572534,-0.032406796,-0.004927532,0.017602198,-0.004378088,-0.008348756,0.013444778,0.002507025,0.024094724,0.032416805,24686549,0,51.6536,29,48.5869,25,13.3368,26,North,1.17E-06,1.05E-06,0,0,0.5,0.5,0,63.69705002,8.374529448,2.31205832,-3.823581334,-0.493328299
TRHS116,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS116_CKDL230018650-1A_225KJTLT3_L2_C1.bam,NJ,USA,NAM,1932,1918-1957,1932_TRHS116,1918-1957,1918-1957_North,1932_North,127,40.28751735,-74.15820239,H,N,0.003589792,0.117396602,0.882603398,0.1091703,0.883774875,0.007054825,0.87244961,1.00E-09,0.046802521,0.080747868,8.84E-01,0.031903376,-0.029076988,0.000912599,0.031060087,-0.021479425,-0.038613553,-0.006165973,0.015046173,-0.001826518,-0.023369634,32527774,0,81.5995,77,82.4414,75,10.732,14,North,2.37E-06,4.30E-07,0,0,0,0.5,0,58.19776202,17.76158083,7.869421707,-4.255366712,4.97602763
TRHS67,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS67_CKDL230018650-1A_225KJTLT3_L2_C1.bam,OH,USA,NAM,1942,1918-1957,1942_TRHS67,1918-1957,1918-1957_North,1942_North,129,40.30164138,-81.92001074,H,N,0.003007554,0.188108517,0.811891483,0.018508933,0.916321348,0.065169718,0.930206921,0.001202389,0.068590683,7.27E-09,9.16E-01,0.026900841,-0.038374785,0.012246655,0.007567094,0.002920533,-0.010561477,0.010901634,-0.000665939,0.019149691,0.022912135,21018468,0,72.3993,41,50.6314,28,14.2225,14,North,1.95E-06,6.66E-07,0,0,0.5,0,0,50.22873539,7.406629633,0.952320409,-3.030137607,-2.976251164
TRHS51,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS51_CKDL230018650-1A_225KJTLT3_L2_C1.bam,PA,USA,NAM,1902,1878-1917,1902_TRHS51,1878-1917,1878-1917_North,1902_North,31,40.31072723,-79.4669607,H,N,0.004167635,0.152134987,0.847865013,0.008335911,0.965808339,0.025855749,0.963703378,1.05E-09,0.035983798,0.000312824,9.66E-01,0.030049915,-0.041346306,-0.000989416,0.026366367,0.0015716,-0.030055929,0.004783718,0.000105053,-0.011510497,-0.013228869,31561363,0,41.2508,26,30.7276,16,34.2016,56,North,8.24E-07,1.77E-06,0,0,0,0,0,85.76146845,5.851814033,1.6134109,0.489143264,3.390600963
TRHS198,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS198_CKDL230018651-1A_225KJTLT3_L3_C1.bam,PA,USA,NAM,1928,1918-1957,1928_TRHS198,1918-1957,1918-1957_North,1928_North,131,40.33694829,-75.10687343,H,N,0.002963086,0.046015922,0.953984078,0.118544963,0.881455036,1.00E-09,0.871347688,1.00E-09,1.00E-09,0.12865231,8.81E-01,0.036439045,-0.026390816,-0.014890228,0.023053457,-0.014046536,-0.032006223,0.006569556,0.01988267,-0.021935952,-0.006957598,30914060,0,54.7805,66,69.994,78,5.62647,16,North,2.13E-06,5.18E-07,0,0,0,0,0,30.68089473,25.90742013,1.30006042,-0.11062568,0.390740214
TRH4_51,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_51_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1885,1878-1917,1885_TRH4_51,1878-1917,1878-1917_North,1885_North,32,40.33694829,-75.10687343,H,N,0.002675715,0.065653684,0.934346316,1.91E-06,0.999998091,1.00E-09,0.999428475,1.00E-09,1.00E-09,0.000571523,1.00E+00,0.035856063,-0.040264953,-0.007259685,0.017343279,1.21E-05,-0.029962147,0.006084582,0.01741507,-0.020572909,-0.031245369,21914626,0,30.8479,14,18.2802,16,5.0534,10,North,6.39E-07,4.56E-07,0,0,0,0,0,-25.36794085,39.97042337,-1.782648463,-1.484823824,5.611785405
TRH4_50,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_50_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,PA,USA,NAM,1922,1918-1957,1922_TRH4_50,1918-1957,1918-1957_North,1922_North,130,40.33694829,-75.10687343,H,N,0.003047383,0.103552528,0.896447472,2.44E-07,0.99999972,3.63E-08,0.996861326,1.00E-09,0.003137902,7.71E-07,1.00E+00,0.03288566,-0.041201585,-0.00248661,0.019048651,-0.000831341,-0.030173543,0.004632073,0.016210591,-0.002876881,-0.021578597,25688801,0,0,0,0,0,5.36598,4,North,0,1.56E-07,0,0,0,0,0,15.41179993,30.76759854,5.337923648,-5.184130149,-0.97026689
