"","Column","P_Range"
"4936","ltr.1_family.1106",2.96357866872778e-24
"4937","ltr.1_family.1107",5.97086774209811e-33
"4938","ltr.1_family.1108",2.65677872441509e-28
"4939","ltr.1_family.1109",1.82132766226443e-71
"4940","ltr.1_family.111",1.18650213261775e-35
"4941","ltr.1_family.1110",2.96216105564397e-34
"4942","ltr.1_family.1111",2.71142014765469e-11
"4943","ltr.1_family.1112",3.59095143220049e-145
"4944","ltr.1_family.1113",3.37235890996271e-69
"4945","ltr.1_family.1114",3.65272616418126e-57
"4946","ltr.1_family.1115",2.19645544882298e-87
"4947","ltr.1_family.1116",4.02565115801563e-78
"4948","ltr.1_family.1117",1.39726261076345e-95
"4949","ltr.1_family.1118",2.45220360708261e-72
"4950","ltr.1_family.1119",1.71438345140824e-117
"4951","ltr.1_family.112",1.86407613561476e-40
"4952","ltr.1_family.1120",2.76851225474457e-49
"4953","ltr.1_family.1121",2.30283335898952e-54
"4954","ltr.1_family.1122",1.9779629024642e-129
"4955","ltr.1_family.1123",9.16465300469045e-81
"4956","ltr.1_family.1124",1.10136950513928e-103
"4957","ltr.1_family.1125",1.0725907948049e-42
"4958","ltr.1_family.1126",9.75364596001557e-65
"4959","ltr.1_family.1127",3.76638415723032e-98
"4960","ltr.1_family.1128",2.48997018789949e-88
"4961","ltr.1_family.1129",1.27755767882539e-43
"4962","ltr.1_family.113",6.81548436958439e-132
"4963","ltr.1_family.1130",6.11448235215685e-52
"4964","ltr.1_family.1131",2.10338983633696e-73
"4965","ltr.1_family.1132",3.50817472135852e-96
"4966","ltr.1_family.1133",3.68840419281525e-51
"4967","ltr.1_family.1134",1.13121405097182e-110
"4968","ltr.1_family.1135",5.58844151803887e-82
"4969","ltr.1_family.1136",5.26405148967571e-149
"4970","ltr.1_family.1137",3.5199023054567e-56
"4971","ltr.1_family.1138",2.92386369778172e-92
"4972","ltr.1_family.1139",2.29262099201031e-60
"4973","ltr.1_family.114",7.13057146558615e-44
"4974","ltr.1_family.1140",1.50766025875999e-13
"4975","ltr.1_family.1141",8.94407142500329e-32
"4976","ltr.1_family.1142",2.27652844520753e-93
"4977","ltr.1_family.1143",1.56112564385435e-33
"4978","ltr.1_family.1144",8.82212093142939e-49
"4979","ltr.1_family.1145",1.72874910747104e-105
"4980","ltr.1_family.1146",2.60773464782351e-54
"4981","ltr.1_family.1147",3.44542226287183e-65
"4982","ltr.1_family.1148",1.42733161854827e-126
"4983","ltr.1_family.1149",1.32249905175809e-93
"4984","ltr.1_family.115",6.25732838633764e-72
"4985","ltr.1_family.1150",1.44381423452152e-151
"4986","ltr.1_family.1151",2.75277436384177e-84
"4987","ltr.1_family.1152",1.94283864392773e-81
"4988","ltr.1_family.1153",3.78688483989366e-121
"4989","ltr.1_family.1154",5.32081096645367e-144
"4990","ltr.1_family.1155",7.74992379800298e-14
"4991","ltr.1_family.1156",1.24553813815869e-31
"4992","ltr.1_family.1157",1.54007158375239e-50
"4993","ltr.1_family.1158",9.12496972650355e-32
"4994","ltr.1_family.1159",3.60457720834889e-128
"4995","ltr.1_family.116",4.33023903976628e-26
"4996","ltr.1_family.1160",2.90000650795137e-53
"4997","ltr.1_family.1161",2.96394428078678e-88
"4998","ltr.1_family.1162",2.69577454765231e-169
"4999","ltr.1_family.1163",1.18836183719174e-114
"5000","ltr.1_family.1164",9.62657120868056e-80
"5001","ltr.1_family.1165",8.01945382039806e-62
"5002","ltr.1_family.1166",9.21588672264852e-69
"5003","ltr.1_family.1167",2.07808844835249e-58
"5004","ltr.1_family.1168",7.17553974526591e-58
"5005","ltr.1_family.1169",2.51541782925985e-56
"5006","ltr.1_family.117",1.04045922804213e-59
"5007","ltr.1_family.1170",4.78456409761179e-37
"5008","ltr.1_family.1171",2.35917026443038e-42
"5009","ltr.1_family.1172",1.37962407433367e-07
"5010","ltr.1_family.1173",9.86650440847625e-16
"5011","ltr.1_family.1174",2.75088506320911e-35
"5012","ltr.1_family.1175",3.52033739787917e-50
"5013","ltr.1_family.1176",1.13597338974903e-71
"5014","ltr.1_family.1177",8.54235151795303e-65
"5015","ltr.1_family.1178",1.62657988315562e-40
"5016","ltr.1_family.1179",3.29849178309611e-147
"5017","ltr.1_family.118",2.61535510042039e-28
"5018","ltr.1_family.1180",9.12154540249074e-114
"5019","ltr.1_family.1181",4.21577214838816e-28
"5020","ltr.1_family.1182",2.19803300585591e-52
"5021","ltr.1_family.1183",5.33129007056729e-14
"5022","ltr.1_family.1184",1.00256114746463e-66
"5023","ltr.1_family.1185",4.076335668067e-62
"5024","ltr.1_family.1186",5.18637199241897e-72
"5025","ltr.1_family.1187",5.62734723755939e-75
"5026","ltr.1_family.1188",4.83684103759541e-95
"5027","ltr.1_family.119",5.80036730544652e-149
"5028","ltr.1_family.12",1.11064478181543e-143
"5029","ltr.1_family.120",1.81947540319845e-28
"5030","ltr.1_family.121",2.95189852962235e-36
"5031","ltr.1_family.122",4.22404325734301e-83
"5032","ltr.1_family.123",7.94715977183835e-188
"5033","ltr.1_family.125",1.19201716247202e-25
"5034","ltr.1_family.126",5.46696523950007e-29
"5035","ltr.1_family.127",3.19708625264084e-64
"5036","ltr.1_family.128",4.57856488925946e-116
"5037","ltr.1_family.129",8.32537908337709e-17
"5038","ltr.1_family.13",2.12281735685222e-114
"5039","ltr.1_family.130",1.5151596261063e-18
"5040","ltr.1_family.131",1.71551439124127e-179
"5041","ltr.1_family.132",2.413087102277e-17
"5042","ltr.1_family.133",2.28402062347158e-05
"5043","ltr.1_family.134",4.74502875471936e-142
"5044","ltr.1_family.135",2.85300380998034e-09
"5045","ltr.1_family.136",3.80465603842357e-93
"5046","ltr.1_family.137",6.62782294898288e-91
"5047","ltr.1_family.138",5.37230609660365e-57
"5048","ltr.1_family.139",2.70531590457061e-135
"5049","ltr.1_family.14",5.50673459680335e-44
"5050","ltr.1_family.140",2.11259204105793e-68
"5051","ltr.1_family.141",1.37925359683182e-34
"5052","ltr.1_family.142",1.02095250405859e-36
"5053","ltr.1_family.143",2.4076467420427e-40
"5054","ltr.1_family.144",1.66700620456898e-36
"5055","ltr.1_family.145",3.90814181931876e-84
"5056","ltr.1_family.146",3.80030827805738e-60
"5057","ltr.1_family.147",9.42292921552011e-37
"5058","ltr.1_family.148",2.25351839674231e-123
"5059","ltr.1_family.149",2.52695111972356e-83
"5060","ltr.1_family.15",7.38533265209475e-18
"5061","ltr.1_family.150",5.5779058757978e-23
"5062","ltr.1_family.151",1.70729675454485e-20
"5063","ltr.1_family.152",5.9647160674125e-119
"5064","ltr.1_family.153",2.88031235054841e-47
"5065","ltr.1_family.154",2.43800480793513e-08
"5066","ltr.1_family.155",8.38179419477752e-85
"5067","ltr.1_family.156",4.57050495628686e-25
"5068","ltr.1_family.157",1.63826783510375e-20
"5069","ltr.1_family.158",4.09929876363681e-86
"5070","ltr.1_family.159",9.61791103517669e-155
"5071","ltr.1_family.16",3.79913414432189e-15
"5072","ltr.1_family.160",1.34345348074707e-64
"5073","ltr.1_family.161",6.91719702512268e-26
"5074","ltr.1_family.162",7.50188857803993e-91
"5075","ltr.1_family.163",1.47005382017226e-105
"5076","ltr.1_family.164",2.88099267878735e-94
"5077","ltr.1_family.165",7.08296255550394e-44
"5078","ltr.1_family.166",2.2373526938283e-78
"5079","ltr.1_family.167",2.39347991845153e-105
"5080","ltr.1_family.168",6.49162614211922e-50
"5081","ltr.1_family.169",1.75220132521458e-35
"5082","ltr.1_family.17",5.63273132766503e-122
"5083","ltr.1_family.170",6.65646894737239e-27
"5084","ltr.1_family.171",4.65981132134959e-09
"5085","ltr.1_family.172",8.14713802674373e-59
"5086","ltr.1_family.173",2.40695681874578e-36
"5087","ltr.1_family.174",3.50754369693371e-68
"5088","ltr.1_family.175",5.56876974507237e-22
"5089","ltr.1_family.176",5.6294709197108e-37
"5090","ltr.1_family.177",1.79527331686557e-86
"5091","ltr.1_family.178",4.70430324624818e-25
"5092","ltr.1_family.179",2.07700146573368e-21
"5093","ltr.1_family.18",1.20967101222705e-49
"5094","ltr.1_family.180",3.83971065108335e-14
"5095","ltr.1_family.181",7.78945542011831e-34
"5096","ltr.1_family.182",6.99250729147275e-51
"5097","ltr.1_family.183",9.05643439099547e-102
"5098","ltr.1_family.184",2.96217970027024e-26
"5099","ltr.1_family.185",5.7923765389425e-113
"5100","ltr.1_family.186",1.61101877867921e-80
"5101","ltr.1_family.187",9.59305387075578e-60
"5102","ltr.1_family.188",1.88600746878997e-27
"5103","ltr.1_family.189",1.82590942336668e-56
"5104","ltr.1_family.19",8.96693970729727e-67
"5105","ltr.1_family.190",2.92018289687852e-126
"5106","ltr.1_family.191",7.71870619595875e-133
"5107","ltr.1_family.192",4.06588340141923e-27
"5108","ltr.1_family.193",4.25708901660883e-91
"5109","ltr.1_family.194",2.48408787781832e-15
"5110","ltr.1_family.195",9.60280913505676e-29
"5111","ltr.1_family.196",1.26579875200635e-07
"5112","ltr.1_family.197",3.83568807802014e-11
"5113","ltr.1_family.198",3.51938767696154e-78
"5114","ltr.1_family.2",7.16361922164019e-193
"5115","ltr.1_family.20",5.98242590988091e-14
"5116","ltr.1_family.200",1.9277488521447e-79
"5117","ltr.1_family.201",5.09493963234156e-19
"5118","ltr.1_family.202",2.94131210204781e-62
"5119","ltr.1_family.203",5.26178472617761e-26
"5120","ltr.1_family.204",8.56892552152961e-88
"5121","ltr.1_family.205",2.29877629438761e-112
"5122","ltr.1_family.206",4.44392704678686e-24
"5123","ltr.1_family.207",2.17133037923436e-184
"5124","ltr.1_family.208",3.68127659424706e-36
"5125","ltr.1_family.209",8.60140872891395e-50
"5126","ltr.1_family.21",4.18431680313119e-49
"5127","ltr.1_family.210",5.02143656451322e-42
"5128","ltr.1_family.211",4.47967719965454e-25
"5129","ltr.1_family.212",4.73515136667926e-16
"5130","ltr.1_family.213",2.7779908907589e-43
"5131","ltr.1_family.214",4.1108437895523e-100
"5132","ltr.1_family.215",3.16692734101971e-155
"5133","ltr.1_family.216",4.13832566620565e-24
"5134","ltr.1_family.217",0.000261479977366738
"5135","ltr.1_family.218",0.000433595541610308
"5136","ltr.1_family.219",4.90454571543616e-117
"5137","ltr.1_family.22",3.4342212178311e-19
"5138","ltr.1_family.220",1.70148377836003e-181
"5139","ltr.1_family.221",5.38209930519405e-50
"5140","ltr.1_family.222",8.27788392452896e-103
"5141","ltr.1_family.223",1.2434556766058e-92
"5142","ltr.1_family.224",2.16083565424986e-62
"5143","ltr.1_family.225",1.10089457357561e-51
"5144","ltr.1_family.226",1.4024614685201e-104
"5145","ltr.1_family.227",7.73122824424088e-58
"5146","ltr.1_family.228",9.51590049954786e-59
"5147","ltr.1_family.229",5.60135330495148e-40
"5148","ltr.1_family.23",3.91725364474992e-25
"5149","ltr.1_family.230",3.78827202107175e-79
"5150","ltr.1_family.231",1.62268663841093e-38
"5151","ltr.1_family.232",5.98967427371192e-54
"5152","ltr.1_family.233",2.04942191469274e-31
"5153","ltr.1_family.234",4.46237032886134e-32
"5154","ltr.1_family.235",5.4309493534559e-35
"5155","ltr.1_family.236",1.69861504873738e-45
"5156","ltr.1_family.237",5.61949142764614e-144
"5157","ltr.1_family.238",6.06954927662669e-51
"5158","ltr.1_family.239",3.36874535936508e-53
"5159","ltr.1_family.24",1.03619478784003e-30
"5160","ltr.1_family.240",3.02953531587537e-25
"5161","ltr.1_family.241",6.84560320353281e-76
"5162","ltr.1_family.242",9.39833010562156e-72
"5163","ltr.1_family.243",1.02812124239463e-161
"5164","ltr.1_family.244",2.95953930470843e-42
"5165","ltr.1_family.245",4.86588410046116e-56
"5166","ltr.1_family.246",1.23806766033992e-32
"5167","ltr.1_family.247",2.39794469110599e-53
"5168","ltr.1_family.248",1.26069199326026e-40
"5169","ltr.1_family.249",8.08108696203222e-65
"5170","ltr.1_family.25",8.23020514551339e-22
"5171","ltr.1_family.250",1.8994349483719e-127
"5172","ltr.1_family.251",3.1813532544656e-153
"5173","ltr.1_family.252",6.42361099332091e-43
"5174","ltr.1_family.253",8.07898949525442e-112
"5175","ltr.1_family.254",1.7991396582511e-160
"5176","ltr.1_family.255",1.19541083459901e-41
"5177","ltr.1_family.256",1.45212030020681e-131
"5178","ltr.1_family.257",3.71609255552189e-58
"5179","ltr.1_family.258",1.18850923154981e-98
"5180","ltr.1_family.259",6.04025935254596e-80
"5181","ltr.1_family.26",4.31913488518129e-07
"5182","ltr.1_family.260",2.25827914941529e-75
"5183","ltr.1_family.261",9.12324890799906e-46
"5184","ltr.1_family.262",3.37085641642431e-102
"5185","ltr.1_family.263",9.95260404746686e-46
"5186","ltr.1_family.264",6.59368792447228e-63
"5187","ltr.1_family.265",1.0194492016333e-160
"5188","ltr.1_family.266",8.06385322432685e-63
"5189","ltr.1_family.267",5.40339394258545e-219
"5190","ltr.1_family.268",1.79274365582182e-165
"5191","ltr.1_family.269",1.0123737853376e-44
"5192","ltr.1_family.27",2.23053218650308e-18
"5193","ltr.1_family.270",5.04997829917915e-32
"5194","ltr.1_family.271",7.69263754122814e-40
"5195","ltr.1_family.272",8.00218024555107e-64
"5196","ltr.1_family.273",4.09565586197683e-55
"5197","ltr.1_family.274",1.02175117619256e-131
"5198","ltr.1_family.275",1.29841958692866e-74
"5199","ltr.1_family.276",1.06705154769049e-22
"5200","ltr.1_family.277",3.40100705175607e-89
"5201","ltr.1_family.278",8.42603297858366e-158
"5202","ltr.1_family.279",3.05860982119144e-33
"5203","ltr.1_family.28",6.90374558513294e-45
"5204","ltr.1_family.280",8.90717410293788e-78
"5205","ltr.1_family.281",1.21934357345034e-148
"5206","ltr.1_family.282",9.47034726824834e-80
"5207","ltr.1_family.283",9.93536372234643e-26
"5208","ltr.1_family.284",1.19611662351906e-30
"5209","ltr.1_family.285",9.42728570093508e-61
"5210","ltr.1_family.286",5.83366030176557e-28
"5211","ltr.1_family.287",3.37712610142532e-104
"5212","ltr.1_family.288",9.69418909806548e-100
"5213","ltr.1_family.289",1.22668690134287e-72
"5214","ltr.1_family.29",3.57438465771977e-38
"5215","ltr.1_family.290",1.97786733065319e-70
"5216","ltr.1_family.291",1.00082672452314e-37
"5217","ltr.1_family.292",3.13672714680707e-128
"5218","ltr.1_family.293",4.53461116048606e-81
"5219","ltr.1_family.294",2.52310125038387e-38
"5220","ltr.1_family.295",6.74829238672235e-56
"5221","ltr.1_family.296",2.67995621664721e-40
"5222","ltr.1_family.297",5.23973259281783e-55
"5223","ltr.1_family.298",4.64078256585876e-48
"5224","ltr.1_family.299",8.11000929946836e-50
"5225","ltr.1_family.3",1.62873146706262e-100
"5226","ltr.1_family.30",8.9325431595727e-162
"5227","ltr.1_family.300",1.19885528297965e-102
"5228","ltr.1_family.301",7.23704524436908e-172
"5229","ltr.1_family.302",2.26614001873547e-15
"5230","ltr.1_family.303",4.98170341154758e-102
"5231","ltr.1_family.304",2.62766362245063e-77
"5232","ltr.1_family.305",4.94996711464485e-36
"5233","ltr.1_family.306",1.43459183928272e-69
"5234","ltr.1_family.307",6.24008043956936e-137
"5235","ltr.1_family.308",1.54558078278683e-77
"5236","ltr.1_family.309",8.86457582510269e-40
"5237","ltr.1_family.31",2.86664930336376e-116
"5238","ltr.1_family.310",4.64670418922411e-117
"5239","ltr.1_family.311",2.9661704255683e-35
"5240","ltr.1_family.312",1.67739841380584e-62
"5241","ltr.1_family.313",1.02724996920402e-30
"5242","ltr.1_family.314",9.43095979443468e-104
"5243","ltr.1_family.315",9.76167236072638e-50
"5244","ltr.1_family.316",8.70448454764509e-28
"5245","ltr.1_family.317",3.51380091807634e-58
"5246","ltr.1_family.318",8.72603130227378e-56
"5247","ltr.1_family.319",1.98461975587315e-83
"5248","ltr.1_family.32",2.79796615397567e-99
"5249","ltr.1_family.320",1.28846372839973e-98
"5250","ltr.1_family.321",1.09584499049649e-34
"5251","ltr.1_family.322",6.58768535405965e-47
"5252","ltr.1_family.323",1.81004920377487e-38
"5253","ltr.1_family.324",9.16557086616994e-91
"5254","ltr.1_family.325",5.86897244475409e-48
"5255","ltr.1_family.326",2.56786855597148e-61
"5256","ltr.1_family.327",3.00712246131608e-06
"5257","ltr.1_family.328",8.05158463092619e-155
"5258","ltr.1_family.329",1.56449576961552e-169
"5259","ltr.1_family.33",2.38817173013027e-16
"5260","ltr.1_family.330",3.90678092262141e-62
"5261","ltr.1_family.331",2.95893378628662e-33
"5262","ltr.1_family.332",6.85588997037448e-76
"5263","ltr.1_family.333",4.26780060522704e-141
"5264","ltr.1_family.334",2.6239000003335e-89
"5265","ltr.1_family.335",1.782634907783e-52
"5266","ltr.1_family.336",1.00293294545871e-171
"5267","ltr.1_family.337",2.20767669186567e-22
"5268","ltr.1_family.338",1.31690485344927e-53
"5269","ltr.1_family.339",4.18267792135398e-80
"5270","ltr.1_family.34",1.24117884830853e-71
"5271","ltr.1_family.340",2.10750596937664e-55
"5272","ltr.1_family.341",8.1090963315842e-129
"5273","ltr.1_family.342",2.33500308596861e-78
"5274","ltr.1_family.343",1.19640697723865e-45
"5275","ltr.1_family.344",4.92637959903442e-37
"5276","ltr.1_family.345",1.18769917794366e-25
"5277","ltr.1_family.346",2.23255071968319e-58
"5278","ltr.1_family.347",1.90786946471263e-62
"5279","ltr.1_family.348",2.59941835215883e-58
"5280","ltr.1_family.349",3.02112789112017e-33
"5281","ltr.1_family.35",1.34758828962393e-52
"5282","ltr.1_family.350",1.03691293167373e-15
"5283","ltr.1_family.351",1.09297089664492e-103
"5284","ltr.1_family.352",2.07560242206771e-162
"5285","ltr.1_family.353",1.16024189421139e-72
"5286","ltr.1_family.354",7.72850942315637e-43
"5287","ltr.1_family.355",2.69415263610454e-92
"5288","ltr.1_family.356",7.79276811024936e-17
"5289","ltr.1_family.357",6.68784442035207e-51
"5290","ltr.1_family.358",2.00677569600526e-133
"5291","ltr.1_family.359",3.00678722154211e-199
"5292","ltr.1_family.36",4.87128147664541e-168
"5293","ltr.1_family.360",8.26779030559666e-27
"5294","ltr.1_family.361",2.97172709269387e-41
"5295","ltr.1_family.362",2.87632835979045e-28
"5296","ltr.1_family.363",4.81530660354328e-105
"5297","ltr.1_family.364",4.66885242831558e-52
"5298","ltr.1_family.365",2.10799356755984e-62
"5299","ltr.1_family.366",7.13269109023584e-48
"5300","ltr.1_family.367",1.26115025634838e-146
"5301","ltr.1_family.368",1.11848116418312e-53
"5302","ltr.1_family.369",1.45200097089411e-46
"5303","ltr.1_family.37",2.91869992682473e-89
"5304","ltr.1_family.370",2.36441908861885e-72
"5305","ltr.1_family.371",5.14702237196822e-28
"5306","ltr.1_family.372",1.11136083700128e-113
"5307","ltr.1_family.373",1.25730218552822e-43
"5308","ltr.1_family.374",7.99083932891474e-159
"5309","ltr.1_family.375",3.25226008940035e-55
"5310","ltr.1_family.376",4.13308496808695e-54
"5311","ltr.1_family.377",1.42003244545846e-70
"5312","ltr.1_family.378",3.71739504678329e-43
"5313","ltr.1_family.379",1.53723968828061e-99
"5314","ltr.1_family.38",1.44152079846519e-29
"5315","ltr.1_family.380",2.18793116648187e-98
"5316","ltr.1_family.381",4.50260520891152e-36
"5317","ltr.1_family.382",2.91666344846146e-54
"5318","ltr.1_family.383",5.51142228767778e-47
"5319","ltr.1_family.384",2.17599935705342e-65
"5320","ltr.1_family.385",5.55578249030727e-22
"5321","ltr.1_family.386",7.35443293386921e-33
"5322","ltr.1_family.387",1.29803812158817e-07
"5323","ltr.1_family.388",4.51075694729837e-144
"5324","ltr.1_family.389",3.42203002331656e-41
"5325","ltr.1_family.39",0.119367111036622
"5326","ltr.1_family.390",1.8674071477814e-56
"5327","ltr.1_family.391",1.55517271151396e-141
"5328","ltr.1_family.392",2.79651558653524e-15
"5329","ltr.1_family.393",1.85185491423651e-88
"5330","ltr.1_family.394",3.92300806167545e-47
"5331","ltr.1_family.395",5.79809379867698e-68
"5332","ltr.1_family.396",1.60992886596665e-166
"5333","ltr.1_family.397",1.44484393751687e-44
"5334","ltr.1_family.398",5.29311142530626e-98
"5335","ltr.1_family.399",5.19441546195731e-21
"5336","ltr.1_family.4",8.26884504713566e-07
"5337","ltr.1_family.40",3.6064758212178e-14
"5338","ltr.1_family.400",1.3977312980449e-39
"5339","ltr.1_family.401",1.76357997489308e-76
"5340","ltr.1_family.402",1.30053471959705e-113
"5341","ltr.1_family.403",1.93324692618115e-30
"5342","ltr.1_family.404",1.69450978799232e-94
"5343","ltr.1_family.405",1.84953557697269e-46
"5344","ltr.1_family.406",7.91814524907229e-20
"5345","ltr.1_family.407",2.96531458288798e-58
"5346","ltr.1_family.408",5.64645452308296e-26
"5347","ltr.1_family.409",3.62440181827284e-96
"5348","ltr.1_family.41",2.96286515897134e-106
"5349","ltr.1_family.410",4.00990148950953e-42
"5350","ltr.1_family.411",9.23089060991673e-45
"5351","ltr.1_family.412",8.14218685887937e-71
"5352","ltr.1_family.413",1.86429497025193e-65
"5353","ltr.1_family.414",6.74220554481982e-99
"5354","ltr.1_family.415",5.27547075697141e-46
"5355","ltr.1_family.416",1.05161399299026e-183
"5356","ltr.1_family.417",1.67861231599306e-95
"5357","ltr.1_family.418",4.72808398567771e-174
"5358","ltr.1_family.419",3.97239122320373e-25
"5359","ltr.1_family.42",9.26609634947432e-39
"5360","ltr.1_family.420",1.31554960724629e-26
"5361","ltr.1_family.421",6.07126756061538e-50
"5362","ltr.1_family.422",3.41598027554246e-56
"5363","ltr.1_family.423",1.04271367476648e-21
"5364","ltr.1_family.424",3.33402264171386e-122
"5365","ltr.1_family.425",3.81333647236566e-20
"5366","ltr.1_family.426",3.68446741901203e-49
"5367","ltr.1_family.427",9.23570473688023e-62
"5368","ltr.1_family.428",3.95863798076099e-41
"5369","ltr.1_family.429",1.61724143724457e-67
"5370","ltr.1_family.43",8.07041942760432e-114
"5371","ltr.1_family.430",7.42835076707324e-102
"5372","ltr.1_family.431",3.95385441034225e-55
"5373","ltr.1_family.432",8.77429299389484e-19
"5374","ltr.1_family.433",1.33980721243405e-30
"5375","ltr.1_family.434",1.26622933422033e-42
"5376","ltr.1_family.435",1.33460586655646e-94
"5377","ltr.1_family.436",1.16172404936776e-87
"5378","ltr.1_family.437",4.67085668936245e-79
"5379","ltr.1_family.438",8.12269520524571e-41
"5380","ltr.1_family.439",8.9015485262439e-51
"5381","ltr.1_family.44",1.74614608526532e-81
"5382","ltr.1_family.440",2.72661017917322e-33
"5383","ltr.1_family.441",6.90564306226828e-93
"5384","ltr.1_family.442",1.58699987296423e-22
"5385","ltr.1_family.443",1.58207274795625e-31
"5386","ltr.1_family.444",8.51138867148978e-59
"5387","ltr.1_family.445",2.95023255524211e-82
"5388","ltr.1_family.446",2.60141195540433e-09
"5389","ltr.1_family.447",8.6616155648797e-52
"5390","ltr.1_family.448",1.57678875901228e-135
"5391","ltr.1_family.449",5.76839225645675e-42
"5392","ltr.1_family.45",7.71073056719238e-23
"5393","ltr.1_family.450",2.55233037607151e-70
"5394","ltr.1_family.451",1.50486505685899e-42
"5395","ltr.1_family.452",1.85245008800736e-75
"5396","ltr.1_family.453",8.0003325039399e-116
"5397","ltr.1_family.454",1.38739048375742e-24
"5398","ltr.1_family.455",2.14358931140341e-62
"5399","ltr.1_family.456",3.9597135137452e-39
"5400","ltr.1_family.457",1.82793989384195e-160
"5401","ltr.1_family.458",3.27938458142898e-86
"5402","ltr.1_family.459",1.47333424209602e-81
"5403","ltr.1_family.46",1.4481647557017e-37
"5404","ltr.1_family.460",2.00769405592478e-81
"5405","ltr.1_family.461",2.14144158195845e-26
"5406","ltr.1_family.462",1.05008178177272e-118
"5407","ltr.1_family.463",1.2776459557065e-120
"5408","ltr.1_family.464",1.01219885630634e-86
"5409","ltr.1_family.465",1.63565788269843e-54
"5410","ltr.1_family.466",4.03529926503501e-83
"5411","ltr.1_family.467",4.84107874101643e-75
"5412","ltr.1_family.468",2.97009220819183e-131
"5413","ltr.1_family.469",1.14010438432636e-24
"5414","ltr.1_family.47",4.71021912365186e-17
"5415","ltr.1_family.470",1.80269149185917e-182
"5416","ltr.1_family.471",9.39113942834536e-72
"5417","ltr.1_family.472",1.38715300719436e-07
"5418","ltr.1_family.473",1.067233160654e-62
"5419","ltr.1_family.474",3.25170313275001e-38
"5420","ltr.1_family.475",9.41182505637305e-44
"5421","ltr.1_family.476",8.01598066355231e-138
"5422","ltr.1_family.477",1.34638494540368e-75
"5423","ltr.1_family.478",1.25787479521916e-19
"5424","ltr.1_family.479",4.98867261532051e-72
"5425","ltr.1_family.48",1.56845988658475e-31
"5426","ltr.1_family.480",1.68196645094891e-33
"5427","ltr.1_family.481",4.16903086688977e-104
"5428","ltr.1_family.482",9.88471294429714e-33
"5429","ltr.1_family.483",1.56423031110658e-60
"5430","ltr.1_family.484",1.99202760306245e-14
"5431","ltr.1_family.485",8.22011246996367e-164
"5432","ltr.1_family.486",2.44675588212512e-35
"5433","ltr.1_family.487",2.01427942096709e-121
"5434","ltr.1_family.488",3.14472759919909e-26
"5435","ltr.1_family.489",2.50918576207465e-81
"5436","ltr.1_family.49",6.606308053428e-13
"5437","ltr.1_family.490",1.02447486381392e-101
"5438","ltr.1_family.491",4.06137506911148e-143
"5439","ltr.1_family.492",2.19521675196184e-82
"5440","ltr.1_family.493",3.89547341590494e-173
"5441","ltr.1_family.494",4.66681923229484e-119
"5442","ltr.1_family.495",9.09452547100807e-78
"5443","ltr.1_family.496",6.24984555828686e-87
"5444","ltr.1_family.497",3.39807143544326e-59
"5445","ltr.1_family.498",2.24383008890489e-35
"5446","ltr.1_family.499",0.000124321607011192
"5447","ltr.1_family.5",2.2545605652337e-159
"5448","ltr.1_family.50",8.74921471613754e-70
"5449","ltr.1_family.500",2.75963298828907e-104
"5450","ltr.1_family.501",4.76408815397589e-26
"5451","ltr.1_family.503",1.27648320620222e-65
"5452","ltr.1_family.504",2.26434540515288e-90
"5453","ltr.1_family.505",3.79718011576848e-54
"5454","ltr.1_family.506",7.313059876616e-07
"5455","ltr.1_family.507",3.12733461501205e-66
"5456","ltr.1_family.508",6.71010616083039e-91
"5457","ltr.1_family.509",1.091118504469e-215
"5458","ltr.1_family.51",6.74468984793933e-68
"5459","ltr.1_family.510",8.17570094204542e-56
"5460","ltr.1_family.511",4.90870686178683e-75
"5461","ltr.1_family.512",2.28666559510813e-79
"5462","ltr.1_family.513",5.62348463450389e-84
"5463","ltr.1_family.514",7.06541895197102e-58
"5464","ltr.1_family.515",3.98398947829855e-72
"5465","ltr.1_family.516",1.40694343275847e-74
"5466","ltr.1_family.517",5.16473907950543e-72
"5467","ltr.1_family.518",4.86402845452823e-52
"5468","ltr.1_family.519",2.16604681520535e-138
"5469","ltr.1_family.52",1.05451955810558e-78
"5470","ltr.1_family.520",2.66589135581895e-21
"5471","ltr.1_family.521",5.41066585444866e-154
"5472","ltr.1_family.522",4.90629212379802e-19
"5473","ltr.1_family.523",5.05564131553562e-06
"5474","ltr.1_family.524",5.0312942474107e-48
"5475","ltr.1_family.525",1.82655480812323e-90
"5476","ltr.1_family.526",8.69484440227512e-98
"5477","ltr.1_family.527",7.56893718886665e-37
"5478","ltr.1_family.528",1.4817332565874e-66
"5479","ltr.1_family.529",4.00695492925481e-117
"5480","ltr.1_family.53",2.55027521794231e-66
"5481","ltr.1_family.530",3.20474433861249e-167
"5482","ltr.1_family.531",3.67351074776609e-143
"5483","ltr.1_family.532",1.6153750182776e-83
"5484","ltr.1_family.533",3.91501667113146e-47
"5485","ltr.1_family.534",4.6911658230247e-91
"5486","ltr.1_family.535",1.20535481097154e-76
"5487","ltr.1_family.536",8.03317818980731e-71
"5488","ltr.1_family.537",6.19929125812659e-73
"5489","ltr.1_family.538",1.29004913780561e-43
"5490","ltr.1_family.539",2.85151630013323e-115
"5491","ltr.1_family.54",2.33220391838967e-08
