"sample_row_id","predicted_country","actual_country","range","PC_LD1.x","PC_LD2.x","Samp","Herbarium","CatalogNumber","State","K3Q2S1964_LD","K3Q1S1964_LD","K3Q3S1964_LD","MaxK3_LD","PC_LD1.y","PC_LD2.y","PC_LD3","PC_LD4","PC_LD5","PC_LD6","PC_LD7","PC_LD8","PC_LD9","PC_LD10","Directory","File","Country","RANGE","Year","TimeBin","PCOASamp","PcoaGroups","PcoaGroupRegion","X","Region","PcoaYR","N_S","SampleN","lat","lon","H_C","N_S.1","Heterozygosity","K2Q1S1964","K2Q2S1964","K3Q1S1964","K3Q2S1964","K3Q3S1964","K4Q1S1964","K4Q2S1964","K4Q3S1964","K4Q4S1964","MaxK3","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","NREAD","COVERAGE","AC_COVERAGE","AC_COUNT","AC_2_COVERAGE","AC_2_COUNT","LI_COVERAGE","LI_COUNT","Region.1","stdAC","stdLI","geno_Hb7a1","geno_Hb7a2","geno_Hb7b","geno_Hb9","geno_Hb13","PC1_TE","PC2_TE","PC3_TE","PC4_TE","PC5_TE"
739,"UK","USA","NAM",-0.0257353907063201,0.0637475488441222,"TRHS262","MO","MO_2185463","MO",0.915421727,0.084578272,1e-09,0.915421727,0.039391941,-0.029103074,-0.020115026,0.014687797,-0.003402637,0.025902396,-0.018321792,-0.013895082,0.019854344,-0.023170549,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS262_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1924,"1918-1957","1924_TRHS262","1918-1957","1918-1957_NA","1924_NA","Middle","1924_Middle",NA,99,38.2610713,-90.5376891,"H",NA,0.002644104,0.007100195,0.992899805,0.087168802,0.912831197,1e-09,0.888840974,1e-09,1e-09,0.111159024,0.913,0.039188229,-0.029344379,-0.020065256,0.015282348,-0.00067054,-0.027485728,0.017018957,0.011599518,-0.016331275,-0.015709898,25687465,0,31.0283,41,34.2754,33,26.0485,68,"Middle",1.6e-06,2.65e-06,0,0,0.5,0,0,14.32764222,32.61666726,-8.232844153,3.033935958,14.47965138
740,"France","USA","NAM",0.0072189589720428,0.0310304562080667,"TRHS263","MO","MO_3135172","NY",0.519190762,0.357166139,0.1236431,0.519190762,0.02141569,0.003758821,-0.003229036,0.020757289,-0.065831823,-0.037497442,0.027109977,0.021499946,0.00582132,-0.020562873,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS263_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1992,"1958-1997","1992_TRHS263","1958-1997","1958-1997_NA","1992_NA","","1992_",NA,NA,NA,NA,"H",NA,0.003213153,0.21446951,0.78553049,0.367368854,0.513559387,0.119071759,0.520384854,0.015637923,0.162647104,0.30133012,0.514,0.021704968,0.004403033,-0.003501635,0.019992569,-0.072463444,0.029950893,-0.028406508,-0.009687224,-0.016275078,-0.019790224,25912306,0,0,0,0,0,66.5538,83,NA,0,3.2e-06,0,0.5,0,0.5,0,89.68864698,-5.839707307,-7.688617521,0.450180172,-2.501040161
741,"France","USA","NAM",-0.0113712848428935,0.0462440927497213,"TRHS264","MO","MO_5166770","MO",0.729205204,0.227005004,0.043789793,0.729205204,0.029414147,-0.014539742,-0.007015135,0.009148963,-0.006525019,0.014383313,-0.021497901,-0.001557614,0.003247452,-0.00722054,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS264_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1987,"1958-1997","1987_TRHS264","1958-1997","1958-1997_NA","1987_NA","Middle","1987_Middle",NA,280,38.29484905,-93.2879465,"H",NA,0.002853357,0.141990544,0.858009456,0.232101012,0.727832278,0.040066711,0.711407627,0.026682109,0.033122129,0.228788136,0.728,0.029820201,-0.014378648,-0.007397132,0.007471819,-0.003293861,-0.028538905,0.000854737,-0.003246668,-0.008872363,-0.016023909,21247114,0,17.3181,14,56.344,24,2.4746,6,"Middle",6.59e-07,2.82e-07,0,0,0,0,0,70.31353087,-1.047766757,-7.198314602,0.207393787,-0.556590893
742,"UK","USA","NAM",-0.0356046632565973,0.0554851737075295,"TRHS265","MO","MO_5166771","MO",0.983660098,0.016339901,1e-09,0.983660098,0.033204555,-0.037191474,-0.015737677,0.015959901,-0.012007624,0.02064161,-0.019535527,-0.013468981,0.012969241,-0.006255172,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS265_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1972,"1958-1997","1972_TRHS265","1958-1997","1958-1997_NA","1972_NA","Middle","1972_Middle",NA,279,38.29484905,-93.2879465,"H",NA,0.00325998,0.09683977,0.90316023,0.021919809,0.97808019,1e-09,0.965213146,1e-09,1e-09,0.034786852,0.978,0.033559833,-0.036247993,-0.015848506,0.015956142,-0.010487814,-0.028166404,0.015479022,0.009560849,-0.003225991,0.008052092,31052525,0,0,0,0,0,10.4194,12,"Middle",0,3.86e-07,0,0,0.5,0,0,58.809469,14.61454837,0.432107773,-2.520394152,2.004742286
743,"UK","USA","NAM",-0.0384476256048198,0.0540731516551146,"TRHS266","MO","MO_3508035","MO",0.971380761,0.0060619,0.022557339,0.971380761,0.032195261,-0.039548427,0.009391469,0.015446688,-0.002515176,0.010690483,-0.019506112,-0.003452496,-0.002597207,-0.024677601,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS266_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1968,"1958-1997","1968_TRHS266","1958-1997","1958-1997_NA","1968_NA","Middle","1968_Middle",NA,294,39.06558843,-93.78554266,"H",NA,0.003541011,0.137911845,0.862088155,0.003856274,0.975061583,0.021082143,0.968967217,1e-09,0.031032767,1.53e-08,0.975,0.031677479,-0.039731828,0.010020159,0.016482877,0.001363157,-0.022207858,-0.000495892,0.001182461,-0.013589603,-0.036417695,30235106,0,69.994,46,57.5466,34,9.2472,18,"Middle",1.52e-06,5.95e-07,0,0,0,0,0,78.46098771,5.930391808,0.414603684,-1.444652441,0.759909775
744,"UK","USA","NAM",-0.028579869545176,0.0643788988723252,"TRHS267","MO","MO_3494869","MO",0.952998978,0.047001021,1e-09,0.952998978,0.039557136,-0.03172688,-0.012631908,0.009785032,-0.006433607,0.024129388,-0.013782472,-0.009637808,0.013030348,-0.011865647,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS267_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1966,"1958-1997","1966_TRHS267","1958-1997","1958-1997_NA","1966_NA","Middle","1966_Middle",NA,278,38.29484905,-93.2879465,"H",NA,0.002315231,1.14e-09,0.999999999,0.048030722,0.951969277,1e-09,0.927913354,1e-09,1e-09,0.072086644,0.952,0.039001684,-0.032400263,-0.013185368,0.008911468,-0.003990848,-0.022932301,0.016340686,0.008334895,-0.008194689,-0.004292508,19608327,0,1.20265,6,1.20265,4,1.22428,4,"Middle",3.06e-07,2.04e-07,0,0,0.5,0,0,-33.92381488,42.49294363,-10.16181572,2.39569117,2.56413668
745,"France","USA","NAM",-0.00852909828275294,0.0588366102950795,"TRHS268","MO","MO_1817639","MO",0.757041027,0.242958972,1e-09,0.757041027,0.03778225,-0.013156153,-0.015654421,0.005015636,-0.000747341,0.019458403,-0.010604198,-0.012966115,0.019129305,-0.018427003,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS268_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1965,"1958-1997","1965_TRHS268","1958-1997","1958-1997_NA","1965_NA","Middle","1965_Middle",NA,297,39.31052075,-94.42086529,"H",NA,0.002136034,0.042182754,0.957817246,0.249533902,0.750466097,1e-09,0.727080539,1e-09,1e-09,0.272919459,0.75,0.038173972,-0.012773363,-0.01597116,0.005530041,9.66e-05,-0.01875692,0.013124564,0.012260972,-0.012233955,-0.009168563,16214359,0,20.5051,12,21.828,12,19.4061,42,"Middle",7.4e-07,2.59e-06,0,0,0.5,0,0,-41.23331958,37.48252762,-12.22544728,-0.145235568,4.084295002
746,"UK","USA","NAM",-0.0375211491101121,0.0553289444163386,"TRHS269","MO","MO_3527309","MO",0.991325313,0.008674686,1e-09,0.991325313,0.032913816,-0.038936386,-0.014239962,0.018006634,-0.003649248,0.021262077,-0.029022659,-0.00176602,0.016124344,-0.018931047,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS269_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1974,"1958-1997","1974_TRHS269","1958-1997","1958-1997_NA","1974_NA","Middle","1974_Middle",NA,299,39.34383519,-91.17136321,"H",NA,0.00315525,0.100694728,0.899305272,0.010199218,0.989800781,1e-09,0.979292365,1e-09,1e-09,0.020707633,0.99,0.033103059,-0.038811238,-0.013569894,0.017853146,-0.000161761,-0.034993927,0.002780108,-0.005007879,-0.023005865,-0.022773867,29331424,0,53.0968,38,40.4089,22,8.25736,14,"Middle",1.3e-06,4.77e-07,0,0,0,0,0,42.25189323,24.2641118,2.117941078,-2.345658252,-1.252750796
747,"UK","USA","NAM",-0.0315806313393886,0.0590305383228778,"TRHS270","MO","MO_3526270","MO",0.962450968,0.037549031,1e-09,0.962450968,0.035869614,-0.033881921,-0.011659388,0.015801958,-0.006794456,0.024145211,-0.011031903,-0.015987888,0.018921737,-0.013098871,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS270_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1983,"1958-1997","1983_TRHS270","1958-1997","1958-1997_NA","1983_NA","Middle","1983_Middle",NA,300,39.42698148,-93.50517578,"H",NA,0.002365123,0.07185587,0.92814413,0.034030286,0.965969713,1e-09,0.954645587,1e-09,1e-09,0.045354411,0.966,0.035491776,-0.034601828,-0.011388909,0.017495297,-0.004236592,-0.022498974,0.020466567,0.01245319,-0.012133302,0.000301209,17087438,0,29.6452,14,5.71257,4,3.80307,18,"Middle",8.19e-07,1.05e-06,0,0,0.5,0,0,8.41077111,24.20656126,-1.068303585,-1.21394506,2.196001402
748,"France","USA","NAM",0.00826240420759755,0.049399168308679,"TRHS271","","","MO",0.607000279,0.392942469,5.73e-05,0.607000279,0.033167575,0.002810923,-0.017128351,0.002644353,-0.013038354,0.012691131,-0.017820442,-0.013382137,0.025820533,-0.015062416,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS271_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1986,"1958-1997","1986_TRHS271","1958-1997","1958-1997_NA","1986_NA","Middle","1986_Middle",NA,277,38.2610713,-90.5376891,"H",NA,0.0017679,0.082047091,0.917952909,0.400265338,0.599692232,4.24e-05,0.570308148,0.01181695,1e-09,0.417874901,0.6,0.033324503,0.003524042,-0.016692948,0.00273716,-0.009594028,-0.027348879,0.0054904,0.012221395,-0.025142464,-0.013417298,11496514,0,20.7456,11,18.641,19,10.211,17,"Middle",9.57e-07,1.48e-06,0,0,0,0,0,-16.49359164,17.94010388,-7.42112276,-0.21832478,0.588368967
749,"UK","USA","NAM",-0.017905250363905,0.0495908868906136,"TRHS272","MO","MO_03526296","MO",0.805284841,0.166609416,0.028105743,0.805284841,0.030972737,-0.020609565,-0.015716128,0.026369626,-0.035889189,0.011967931,-0.030368897,0.00014243,0.0261531,-0.011299687,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS272_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1986,"1958-1997","1986_TRHS272","1958-1997","1958-1997_NA","1986_NA","Middle","1986_Middle",NA,270,37.4780955,-90.34502616,"H",NA,0.003609077,0.124614146,0.875385854,0.164720489,0.803952574,0.031326938,0.788340048,0.036953124,0.002095393,0.172611435,0.804,0.031319256,-0.020888931,-0.013936735,0.025429932,-0.032038893,-0.036800871,-0.003475165,7.99e-05,-0.028019075,-0.006469263,28619285,0,32.9525,22,36.0192,21,10.0808,14,"Middle",7.69e-07,4.89e-07,0,0,0,0,0.5,60.05491886,18.38133378,0.681316834,-0.175704826,7.757046904
750,"UK","USA","NAM",-0.0304631235831708,0.0539591375944769,"TRHS273","MO","MO_3525616","MO",0.917765906,0.073841906,0.008392189,0.917765906,0.032803542,-0.032291837,0.002901619,0.02291878,-0.004917779,0.019428703,-0.01672985,-0.00540297,-0.031995458,0.017877152,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS273_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1986,"1958-1997","1986_TRHS273","1958-1997","1958-1997_NA","1986_NA","Middle","1986_Middle",NA,284,38.46036508,-91.86183796,"H",NA,0.003224304,0.119376217,0.880623783,0.067216511,0.926829635,0.005953854,0.91708255,1e-09,0.02300649,0.059910958,0.927,0.033038928,-0.033541413,0.003576144,0.023677865,-0.000658235,-0.022956269,0.013420795,-0.005735506,0.043221678,0.014360074,27342261,0,19.3626,12,19.7835,10,10.3933,14,"Middle",4.39e-07,5.12e-07,0,0,0.5,0,0,83.53022509,1.369810315,-4.811637202,-0.014982532,3.246626573
751,"UK","USA","NAM",-0.0433813339225831,0.0527820183796276,"TRHS274","","","MO",0.967158578,1e-09,0.032841421,0.967158578,0.030988499,-0.04390053,0.017238585,0.014391123,0.012209602,0.043165886,-0.002050674,-0.007413734,-0.062916728,0.092526822,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS274_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1989,"1958-1997","1989_TRHS274","1958-1997","1958-1997_NA","1989_NA","","1989_",NA,NA,NA,NA,"H",NA,0.003464778,0.160790003,0.839209997,1e-09,0.968498336,0.031501663,0.96513189,1e-09,0.034868108,1e-09,0.968,0.030688591,-0.044923152,0.019712614,0.014650702,0.018475284,-0.013524341,0.04500217,-0.015753469,0.093816695,0.099961927,27624676,0,0,0,0,0,14.0662,14,NA,0,5.07e-07,0,0,1,0,0,90.98355262,-3.384568736,-3.775591667,-2.496045167,-0.316595692
752,"France","USA","NAM",-0.00254826017393682,0.0494919567288776,"TRHS275","","",NA,0.696794815,0.294871315,0.00833387,0.696794815,0.032334312,-0.00689513,-0.028112561,0.013450419,-0.047159394,-0.003423623,0.035675607,0.00308577,0.010481782,-0.019016478,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS275_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",NA,NA,"NA_TRHS275","1958-1997","1958-1997_NA","NA_NA","","NA_",NA,NA,NA,NA,"H",NA,0.003286028,0.097712332,0.902287668,0.301053763,0.692803596,0.006142641,0.662297689,0.02174708,1e-09,0.315955231,0.693,0.032144228,-0.006429593,-0.028915783,0.012685226,-0.0530379,0.028519027,0.013483446,0.000331621,-0.003009622,0.002921427,30179161,0,17.1377,12,24.5941,14,50.4038,68,NA,3.98e-07,2.25e-06,0,0.5,0.5,0,0,53.23372727,20.54534726,0.29986444,-1.750881855,0.786455139
753,"UK","USA","NAM",0.0195923482745339,0.0339634584670662,"TRHS276","","",NA,0.436503074,0.466943505,0.096553421,0.466943505,0.024269708,0.014590658,-0.018451787,0.015705859,-0.055411745,-0.001158721,0.000489579,0.004078645,0.022918138,0.027513529,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS276_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",NA,NA,"NA_TRHS276","1958-1997","1958-1997_NA","NA_NA","","NA_",NA,NA,NA,NA,"H",NA,0.003024444,0.168132571,0.831867429,0.463396012,0.443458589,0.093145399,0.435225281,0.031950523,0.107968781,0.424855415,0.463,0.024918519,0.013778924,-0.018926234,0.013787526,-0.054436404,-0.010713574,0.002789285,0.002576067,-0.006936709,0.053484241,25039817,0,1.14251,2,0,0,70.982,148,NA,7.99e-08,5.91e-06,0,0,0.5,0.5,0.5,65.33314406,9.304974308,-0.442118636,-2.072965028,-0.211533873
754,"France","USA","NAM",0.0090039746437317,0.0436818014440125,"TRHS277","MO","MO_3623839","MO",0.566774097,0.387956108,0.045269795,0.566774097,0.029597352,0.004079332,-0.019626842,0.01592255,-0.041296725,0.009282965,-0.02951958,0.005874017,0.025686949,0.007370026,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS277_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1985,"1958-1997","1985_TRHS277","1958-1997","1958-1997_NA","1985_NA","Middle","1985_Middle",NA,274,38.03717801,-93.77597576,"H",NA,0.003422569,0.127868035,0.872131965,0.391469931,0.563898617,0.044631452,0.552558894,0.010812515,0.062580894,0.374047697,0.564,0.029475773,0.004236328,-0.019185189,0.017026704,-0.035252291,-0.039871937,-0.004138833,-0.002756833,-0.036325869,-0.002320645,30914646,0,83.8244,55,53.3975,53,13.3629,22,"Middle",1.78e-06,7.12e-07,0,0,0,0.5,0,81.00053163,6.64524971,-0.868247464,-1.623124028,2.302027287
755,"Spain","USA","NAM",0.0328415185218187,0.0253413397802704,"TRHS278","MO","MO_2028400","MO",0.293762267,0.556981361,0.149256373,0.556981361,0.019912714,0.02729681,-0.022032321,0.021036789,-0.088381007,-0.024821165,-0.017571628,-0.000856012,0.047708671,0.016533514,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS278_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1970,"1958-1997","1970_TRHS278","1958-1997","1958-1997_NA","1970_NA","Middle","1970_Middle",NA,276,38.2610713,-90.5376891,"H",NA,0.003410374,0.219948654,0.780051346,0.555591238,0.294481991,0.149926771,0.297982122,0.029568996,0.193263639,0.479185242,0.556,0.019774524,0.026722643,-0.020915362,0.020532141,-0.085605137,-0.023004807,-0.026986727,0.015847584,-0.045293449,0.027634848,28852433,0,1.14251,4,16.8972,6,5.78276,6,"Middle",1.39e-07,2.08e-07,0,0,0,0.5,0,68.2857837,12.8457264,2.238989276,-2.282707325,1.922198445
756,"UK","USA","NAM",-0.0259197745185724,0.061886932526197,"TRHS280","MO","MO_1862017","MO",0.942297781,0.057702218,1e-09,0.942297781,0.038168938,-0.029107425,-0.007892392,0.005831477,-0.003484075,0.015168485,-0.007541349,-0.007627874,0.009013857,-0.013074187,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS280_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1895,"1878-1917","1895_TRHS280","1878-1917","1878-1917_NA","1895_NA","","1895_",NA,NA,NA,NA,"H",NA,0.001113333,5.3e-09,0.999999995,0.068928861,0.931071138,1e-09,0.904636274,1e-09,1e-09,0.095363724,0.931,0.038040075,-0.028237508,-0.00833556,0.005941541,-0.001716066,-0.012466192,0.012452596,0.006165513,-0.005686032,-0.004363657,11389410,0,18.641,20,18.2802,30,11.6958,20,NA,1.76e-06,1.76e-06,0,0,0.5,0,0,-128.0460874,34.01991351,-35.08383641,0.476182777,2.20376672
757,"UK","USA","NAM",-0.0258574437874158,0.0673906993939528,"TRHS281","MO","MO_1862018","MO",0.936654319,0.06334568,1e-09,0.936654319,0.041786645,-0.029513387,-0.012028032,0.012550757,-0.006667946,0.026561952,-0.015907554,-0.015362825,0.023783875,-0.025549385,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS281_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1885,"1878-1917","1885_TRHS281","1878-1917","1878-1917_NA","1885_NA","Middle","1885_Middle",NA,19,38.2610713,-90.5376891,"H",NA,0.002263779,1e-09,0.999999999,0.066502393,0.933497606,1e-09,0.913475018,1e-09,1e-09,0.08652498,0.933,0.041673873,-0.029262934,-0.012168194,0.013372554,-0.005876096,-0.026132934,0.017648903,0.012180166,-0.023382884,-0.021393112,24484665,0,0,0,0,0,2.86533,6,"Middle",0,2.45e-07,0,0,0,0,0,-41.55834185,46.45363195,-9.801569496,-0.539610957,9.725242373
758,"UK","USA","NAM",-0.0372413888776786,0.0504402513826865,"TRHS283","","","MO",0.96023263,0.014844954,0.024922416,0.96023263,0.029832586,-0.038208895,0.000510236,0.012633814,-0.003269228,0.019750941,-0.022774214,-0.020485378,0.004753724,-0.013541653,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS283_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1919,"1918-1957","1919_TRHS283","1918-1957","1918-1957_NA","1919_NA","","1919_",NA,NA,NA,NA,"H",NA,0.002687099,0.143082639,0.856917361,0.016232831,0.958905906,0.024861263,0.95898484,3.57e-07,0.027726862,0.013287942,0.959,0.02951445,-0.037783077,-0.001090097,0.012772233,-0.000608623,-0.031944897,0.007730233,0.018247698,-0.009876803,-0.026858073,22070545,0,30.4871,27,64.7023,34,37.3274,64,NA,1.22e-06,2.9e-06,0,0,0,0,0,37.40354375,14.36095001,-0.731429106,-1.890092274,0.144742753
759,"UK","USA","NAM",-0.0298618000617445,0.0622064528838953,"TRHS284","MO","MO_868859","MO",0.955278101,0.044721898,1e-09,0.955278101,0.038028734,-0.032697628,-0.006306477,0.005229931,-0.001595289,0.012875888,-0.00607173,-0.004658807,0.004676275,-0.008792404,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS284_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1913,"1878-1917","1913_TRHS284","1878-1917","1878-1917_NA","1913_NA","Middle","1913_Middle",NA,20,39.34383519,-91.17136321,"H",NA,0.000956258,6.87e-06,0.999993134,0.037842814,0.962157185,1e-09,0.942339084,1e-09,1e-09,0.057660914,0.962,0.037741319,-0.032798838,-0.006433561,0.005724502,-0.00161053,-0.010276274,0.010890157,0.001783567,0.000345484,-0.001279552,8047506,0,0,0,3.66807,2,1.35452,2,"Middle",0,2.49e-07,0,0,0.5,0,0,-134.2976796,24.4569369,-37.29498674,-0.718165319,-2.883325158
760,"UK","USA","NAM",-0.0333169218218851,0.045672476522741,"TRHS285","MO","MO_1823061","MO",0.912823747,0.026539792,0.060636461,0.912823747,0.027018177,-0.034262747,-0.014396056,0.016363422,-0.003215214,0.015423166,-0.016638285,-0.006049977,0.024373865,-0.017241338,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS285_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1965,"1958-1997","1965_TRHS285","1958-1997","1958-1997_NA","1965_NA","Middle","1965_Middle",NA,293,39.00847567,-94.34610078,"H",NA,0.002962723,0.179809434,0.820190566,0.025052375,0.91527375,0.059673875,0.893616092,0.069516905,9.28e-06,0.036857726,0.915,0.026535136,-0.034599891,-0.01321042,0.016153089,-0.003435362,-0.020016363,0.003136523,0.0066666,-0.025139749,-0.017708933,29266909,0,1.26278,2,0,0,0,0,"Middle",6.83e-08,0,0,0,0,0,0,38.20372056,22.74977167,-0.266413982,-0.843849463,4.80954707
761,"UK","USA","NAM",-0.0382596151910672,0.0491158529617476,"TRHS286","MO","MO_881123","MO",0.957127302,0.001559429,0.041313269,0.957127302,0.029020091,-0.038977476,-0.006237568,0.016258359,-0.017057879,-0.014549207,0.040280888,0.024404294,-0.016990315,-0.040441723,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS286_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1914,"1878-1917","1914_TRHS286","1878-1917","1878-1917_NA","1914_NA","Middle","1914_Middle",NA,18,37.60663017,-91.50788266,"H",NA,0.003704758,0.161674387,0.838325613,0.003646616,0.955945671,0.040407713,0.945118267,0.032463746,0.01620669,0.006211297,0.956,0.028643925,-0.038809442,-0.007424628,0.016051546,-0.024798037,0.048679172,-0.007177329,-0.021190469,-0.007811244,-0.048554254,32380964,0,0,0,0,0,13.3629,20,"Middle",0,6.18e-07,0,0.5,0,0,0,88.92465172,6.419507536,-1.951718718,-0.572172589,8.41712495
762,"Spain","USA","NAM",0.0554220792707586,0.0390532075613574,"TRHS287","","",NA,0.143576318,0.821993577,0.034430105,0.821993577,0.030632369,0.046375654,-0.021168071,0.005730093,-0.035719784,5.95e-05,-0.003242717,0.001402341,0.02263216,-0.010635419,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS287_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",NA,NA,"NA_TRHS287","1958-1997","1958-1997_NA","NA_NA","","NA_",NA,NA,NA,NA,"H",NA,0.002093192,0.055717833,0.944282167,0.810987886,0.153026366,0.035985748,0.134561972,0.046743956,0.000944158,0.817749915,0.811,0.030547168,0.044335543,-0.021072332,0.005114834,-0.034957649,-0.006740657,-0.001464776,0.001881739,-0.020573045,-0.002445181,19144336,0,10.8238,12,11.0643,18,2.65694,4,NA,6.27e-07,2.09e-07,0,0.5,0,0.5,0,-51.9818758,42.90632432,-10.09694691,1.042967743,-4.724891628
763,"UK","USA","NAM",-0.0383865120499793,0.0562902856416817,"TRHS289","NHA","NHA_722775","NH",0.968755982,0.031244017,1e-09,0.968755982,0.033695518,-0.039652959,0.0090059,0.022148123,0.000799374,0.013692709,-0.031318257,-0.004410472,0.001684656,-0.00942904,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS289_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1966,"1958-1997","1966_TRHS289","1958-1997","1958-1997_North","1966_North","North","1966_North","N",335,43.51796897,-71.42269361,"H","N",0.003747969,0.114076666,0.885923334,0.032853529,0.967137583,8.89e-06,0.955409248,1e-09,0.019163519,0.025427232,0.967,0.033697462,-0.039555777,0.009663934,0.022269205,0.000737032,-0.031649169,-0.003128578,0.001645789,-0.012976703,-0.021727438,32099235,0,55.021,36,55.8629,32,9.40349,10,"North",1.12e-06,3.12e-07,0,0,0,0,0,93.68592081,2.921147231,-2.614737844,-1.951338875,7.412329384
764,"UK","USA","NAM",-0.0324877066099139,0.0582864079174973,"TRHS290","NHA","NHA_722777","NH",0.965597352,0.034402647,1e-09,0.965597352,0.035335314,-0.034627436,-0.012629776,0.020512002,-0.001568427,0.002208189,-0.053682854,-0.011889327,0.04498873,0.007520933,"/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium","TRHS290_CKDL230018652-1A_225KJTLT3_L4_C1.bam","USA","NAM",1982,"1958-1997","1982_TRHS290","1958-1997","1958-1997_North","1982_North","North","1982_North","N",330,42.98459793,-71.08905934,"H","N",0.003689033,0.089942464,0.910057536,0.038318009,0.96168199,1e-09,0.949284175,1e-09,1e-09,0.050715823,0.962,0.034075991,-0.03475574,-0.013136723,0.019821201,0.003345941,-0.047228566,-0.019813608,0.021115747,-0.057618294,-0.008707643,27186868,0,3.84847,2,0,0,4.63662,8,"North",7.36e-08,2.94e-07,0,0,0,0,0,31.22404167,31.25802667,2.722631521,-4.447091141,13.66123485
