"","Column","P_Year","Estimate_Year","P_Latitude","Estimate_Latitude","P_Interaction","Estimate_Interaction","FDR_Year","FDR_Latitude","FDR_Interaction"
"1074","Copia.38_GR.I",0.972184545538782,-0.000407562458813288,0.793624472040993,-0.150835907992839,0.788962900211238,7.84916586243486e-05,0.979239134066862,0.854189639183286,0.851672096877159
"1075","Copia.38_JC.I",0.0462966624048255,0.0158605603954841,0.133208901852714,0.588908940243208,0.138575555035524,-0.000295436418045646,0.0911163879147514,0.254114556303106,0.263607651923867
"1076","Copia.38_JC.LTR",0.0149036990981785,0.0198111173519782,0.0482103913256653,0.791918125569965,0.0500696963384307,-0.000399473574769448,0.0413099598799749,0.152477975063446,0.159288123942854
"1077","Copia.38_MN.I",0.00564870371282806,0.0167610085592936,0.0101763850274186,0.767192068995024,0.0104849592101111,-0.000388617368051211,0.0226281027814224,0.131146101653109,0.139930101644707
"1078","Copia.38_NN.I",0.489045897867162,0.00612246398367927,0.734762650234828,0.147859524131725,0.784005777058993,-6.08415170905373e-05,0.567507281776265,0.809856120162374,0.84756097101399
"1079","Copia.38_Pru.I",0.0901586162064541,0.0172284557453756,0.216101222568308,0.619821930353526,0.218839188418272,-0.000313375200346069,0.151209519966724,0.34796489604173,0.353823758047289
"1080","Copia.38_PX.I",0.000257179979671414,0.112794160914615,0.00312787773968338,4.48522850454725,0.00333798746942502,-0.00226555185171446,0.0143190051641272,0.131146101653109,0.139930101644707
"1081","Copia.38_RC.I",0.627760474315452,0.00837084152262645,0.991270350541196,0.00931567315313014,0.983493490455195,-8.95947885145451e-06,0.693844393098777,0.994325275107157,0.990101861818108
"1082","Copia.38_SB.I",0.0373712005470333,0.0102805220389144,0.0388550559083532,0.503189020717076,0.0364154333184079,-0.000259234153634547,0.0780068027340662,0.143766103339536,0.147800384098784
"1083","Copia.38_Sit.I",0.332856910093258,0.00586876743566216,0.524847052769182,0.190030084928409,0.516779955903042,-9.85413566466739e-05,0.418576655258495,0.643992715513891,0.638909730669175
"1084","Copia.38_ST.I",0.734484213767554,-0.00205077980311952,0.511059934533159,-0.196045647039926,0.499893569356176,0.000102363346618036,0.785586004957728,0.632807913165222,0.623562230891099
"1085","Copia.38_TC.I",0.871964307395215,0.00090931363138728,0.941750582798556,-0.0203355456997881,0.93482695941427,1.15749126361136e-05,0.899505037978518,0.961512574476535,0.957135445266438
"1086","Copia.38_VV.I",0.00198622257305099,0.145181638060772,0.0182838103231913,5.45163480067736,0.0204784211404729,-0.00272267683665438,0.0149863747937876,0.131146101653109,0.139930101644707
"1087","Copia.38_VV.LTR",0.269569742532763,0.0126570638859678,0.730601925304382,0.194579435578114,0.755322064247707,-8.9567216982698e-05,0.354679230522268,0.806760217867931,0.82584095499063
"1088","Copia.39_AIp.I",0.0940155710820193,0.0172594846974965,0.138802662401963,0.75227161876265,0.141148371331703,-0.000380351124484939,0.15662071575065,0.260520646333689,0.266619867320381
"1089","Copia.39_ALY.I",0.341923251042448,0.00489518081134126,0.576101860996024,0.141995954706353,0.598466288733828,-6.8023857291454e-05,0.428038934560964,0.68676755063671,0.707235337453698
"1090","Copia.39_ALY.LTR",0.174735401409389,0.00654694051276437,0.399552870652811,0.200317257602149,0.403364042880846,-0.000101061897999675,0.253197337105192,0.528426446138697,0.534890868327101
"1091","Copia.39_ATr.I",0.528757299976703,0.00520251685340501,0.687882169276408,0.163639924063697,0.713348017087715,-7.6108055687592e-05,0.604004122300258,0.774702725320492,0.795897391641955
"1092","Copia.39_BD.I",0.120784185208989,0.0122427790748355,0.258570706715032,0.439441168188537,0.270056574592178,-0.000218187109251865,0.18957132094906,0.392702960689169,0.407459080494816
"1093","Copia.39_GM.I",0.0378557692014616,0.0192692491229121,0.0790618064161453,0.803277830698152,0.0795962099807112,-0.000407828689909102,0.0787743839269392,0.18778671131404,0.191124594525297
"1094","Copia.39_GM.LTR",0.00764035152581934,0.10796480375753,0.0731988083875049,3.56817230779411,0.0760725261450706,-0.00179687599960991,0.0268459396133825,0.180068687091389,0.187354540321213
"1095","Copia.39_MN.I",0.00220725507343894,0.0457592030464401,0.0104887972287399,1.88402163981539,0.0110137941796726,-0.000951813968119703,0.0154048383503303,0.131146101653109,0.139930101644707
"1096","Copia.39_NN.I",0.0183805815507415,0.0183206663694567,0.0662794660595865,0.702939111284928,0.068660447612408,-0.000354419871234327,0.0473252343855561,0.171824191193748,0.178536078516121
"1097","Copia.39_NN.LTR",0.333119944519461,0.0145004993756988,0.591275691434945,0.396685151343384,0.599506594155343,-0.000197294909529312,0.418851625991634,0.699029465362531,0.707342842779036
"1098","Copia.39_PX.I",0.0280271980525792,0.0317289161013601,0.126548627659202,1.08678061732279,0.133059110666747,-0.000543424626719591,0.0635171002204789,0.246230124442189,0.256753658872052
"1099","Copia.39_RC.I",0.000423171127947938,0.0254489860082039,0.00200437425232435,1.09824074896498,0.00228153653609689,-0.000551506466884246,0.0143190051641272,0.131146101653109,0.139930101644707
"1100","Copia.39_Sit.I",0.0325240971437174,0.0286459875222659,0.0919960998910864,1.11245432374498,0.100057567509104,-0.000552201902798643,0.0702344893478721,0.203975384711805,0.217335673677347
"1101","Copia.39_ST.I",0.0336273794384173,0.0287319480687258,0.0879171041995385,1.13726527400878,0.0898298567304247,-0.000574961016755018,0.072015417258843,0.1986749866286,0.204906722493591
"1102","Copia.39_TC.I",0.642408828072231,0.00216209399926469,0.644957751965787,0.105831057310935,0.653753065807374,-5.23987773536942e-05,0.705655408841358,0.740512859847349,0.750331413523342
"1103","Copia.39_TC.LTR",0.233324834039568,0.00709330380310165,0.457439387630181,0.218026007446383,0.45919800247822,-0.000110457584834485,0.317250519806897,0.583761224909793,0.588030110621614
"1104","Copia.39_VV.I",0.0524836389988159,0.0386582499878521,0.14429450303769,1.43425098006695,0.156348576541482,-0.000708178938871022,0.0997876310705041,0.26732008129004,0.283911930353029
"1105","Copia.39_VV.LTR",0.988418557614606,8.09262194473541e-05,0.818791548195449,-0.0630038416056434,0.811306202014549,3.33932887593415e-05,0.991838073848558,0.87220104090022,0.868441737447871
"1106","Copia.4_AIp.I",0.317626191171332,0.0342430750426179,0.475682398935547,1.20518575894896,0.491595133487805,-0.000591054602636052,0.403998601059993,0.600284162156304,0.616879349241078
"1107","Copia.4_ALY.I",0.115102889741737,0.00832348393500816,0.200379934634801,0.333475790401036,0.197187815230159,-0.000170822695324598,0.1826283705282,0.330719741741194,0.328611544484017
"1108","Copia.4_AT.LTR",0.665283210814029,-0.00228115786687743,0.510273032242641,-0.171269162033015,0.513195410276528,8.65084805772213e-05,0.7246259204793,0.632248247747215,0.635869188448431
"1109","Copia.4_ATr.I",0.158976022590668,0.00831100937185288,0.304910797503934,0.298435297625377,0.301107973270817,-0.000152988236052673,0.235680018412646,0.441080922243622,0.438889422266048
"1110","Copia.4_ATr.LTR",0.0178051641747156,0.0238505243130675,0.0475935690160769,0.982478444216661,0.051285575917654,-0.000491617848194618,0.0463110897341253,0.151808120967967,0.160212576937257
"1111","Copia.4_BRa.I",0.29870358130036,0.00302061896516578,0.347184943729302,0.134763477155402,0.367191748492801,-6.57458292443454e-05,0.384594612453157,0.481710816384078,0.50214866503801
"1112","Copia.4_Cia.I",0.0754169461379765,0.0136834233171257,0.101536112764685,0.621442854915923,0.105809399210367,-0.000312175418374406,0.131972664923315,0.215853964675799,0.224283610857098
"1113","Copia.4_ECa.I",0.020972730360606,0.0503308761911477,0.0861628255851588,1.84276484278154,0.0921655915281032,-0.000919763407736692,0.051808846342256,0.196497712606762,0.207427519893602
"1114","Copia.4_EPa.I",0.0674819436576093,0.0100639215672797,0.149038026059906,0.391448316284535,0.154266016535444,-0.000196562532153515,0.120865667207623,0.272735542454334,0.281266550140633
"1115","Copia.4_FV.I",0.0755793140837817,0.0240329334766659,0.193666840328114,0.866369133011582,0.187865168584551,-0.000446460484622109,0.13218327693845,0.32280086630003,0.318416111738117
"1116","Copia.4_HV.LTR",0.154353144403179,0.00688830201641038,0.248679275709101,0.275066466906697,0.264531361354626,-0.000135308798836494,0.230309726528866,0.382231506825958,0.401303683675075
"1117","Copia.4_JC.I",0.0144371711455071,0.020367336345787,0.0507967843451671,0.801104448454677,0.0557190566615172,-0.000399077390468969,0.0403889918323773,0.154542030638711,0.164199867570422
"1118","Copia.4_Mad.I",0.441177056593975,0.0101418530224569,0.607199539941747,0.333830970952957,0.613493030722782,-0.000166823529882333,0.522283783263733,0.710788383449937,0.717885505239013
"1119","Copia.4_MN.I",0.0572927814515275,0.0260969398805863,0.220295829193101,0.828910397152689,0.223984000393488,-0.000418238840538327,0.106307561258299,0.352356120331517,0.359066742478623
"1120","Copia.4_OS.I",0.105958637479204,0.0128090539840292,0.270444569773139,0.430338793442018,0.290696841651503,-0.000209837575067058,0.17116953263156,0.405273001693436,0.428397734324518
"1121","Copia.4_PAb.I",0.880237638428242,0.000875459038976272,0.737225749003666,-0.0961716055003384,0.744470060085558,4.75159425641495e-05,0.905565457125251,0.811223344001586,0.818431504442998
"1122","Copia.4_PD.I",0.000378228368113056,0.0594242883319252,0.00281788174854137,2.45731030159538,0.00319504904208213,-0.00123348958648485,0.0143190051641272,0.131146101653109,0.139930101644707
"1123","Copia.4_PPa.I",0.0489556938195469,0.033685706129824,0.117982311826172,1.31808722043163,0.122501412347505,-0.000662250680166212,0.0950612618725989,0.235469213053645,0.243487633690977
"1124","Copia.4_PTri.I",0.0756846778890974,0.0314688329047457,0.24650868658366,1.01157473281382,0.252095610665693,-0.00050845393566738,0.132318517243043,0.379884978393987,0.388687376467677
"1125","Copia.4_SL.LTR",0.177285485033261,0.00740257335875583,0.193592455067275,0.351814574717571,0.208449149136779,-0.000173119933189037,0.256302296405108,0.322770959493997,0.342421078785599
"1126","Copia.4_SMo.I",0.958785808313227,-0.000271742039021109,0.873024049409615,-0.0414541002296696,0.877286095838295,2.03706275575149e-05,0.968533737657165,0.914084747906528,0.916615392806914
"1127","Copia.4_TA.I",0.161721272994951,0.010176404647033,0.241630733199924,0.419885563384659,0.213948222963561,-0.000226689870509166,0.238737425054636,0.375370719334116,0.348302393334435
"1128","Copia.4_TC.I",0.00485133689155701,0.0153143864670282,0.0121068379718009,0.672198440542382,0.0125450640654869,-0.000340160962268206,0.0211510736263035,0.131146101653109,0.139930101644707
"1129","Copia.40_AIp.I",0.00172927162459721,0.0175792531471793,0.00417315887030693,0.792053520772868,0.00457884405955108,-0.000398658450197497,0.0145173084879815,0.131146101653109,0.139930101644707
"1130","Copia.40_ALY.I",0.132548755941081,0.00766147489583998,0.265594963136861,0.279532547931543,0.264109498685207,-0.000142617325125108,0.204218905317667,0.400501411686514,0.400921447103517
"1131","Copia.40_ATr.I",0.248560816249732,0.00676001503291362,0.361541709150289,0.263598509993947,0.358895922090309,-0.00013481095557913,0.332789438947691,0.494886308247402,0.4944391942687
"1132","Copia.40_BRa.I",0.540895906430628,0.00691958611764164,0.782013395248635,0.154424015408417,0.801213973872817,-7.14678446492051e-05,0.615270723162051,0.846105506390631,0.860370042864709
"1133","Copia.40_ECa.I",0.159158284127043,0.00832718682573629,0.161760786831048,0.408194158917569,0.156874985355246,-0.000210065177318562,0.235913166437681,0.285982406236797,0.284375453575604
"1134","Copia.40_FV.I",0.894485345329251,0.00116457512536333,0.806501862397925,-0.106089853788008,0.801518474843685,5.53777317559856e-05,0.917722518974217,0.863116731185696,0.86040405823377
"1135","Copia.40_GM.I",0.0227320508469618,0.029243580396444,0.137485389993388,0.938795325702745,0.140986690529823,-0.000473262943576402,0.0548205998836157,0.258717024750317,0.266474443714657
"1136","Copia.40_GR.I",0.00607292942469573,0.0164987916301926,0.0126072580040924,0.73933536257381,0.0127572667787091,-0.000375397791140803,0.0233778062152133,0.131146101653109,0.139930101644707
"1137","Copia.40_MN.I",0.141040291654232,0.0103208982908944,0.213723302710679,0.429884704282171,0.220635386200984,-0.000215376746512019,0.214687842755087,0.345138452401385,0.355518211964214
"1138","Copia.40_Pru.I",0.214587943224296,0.0158304521066989,0.653869762484162,0.281893909621871,0.670100981190972,-0.000136216204759004,0.297080609576728,0.74828766829389,0.762439490389273
"1139","Copia.40_RC.I",0.343516874064736,0.00552863584466278,0.498521948120539,0.194800812639352,0.536984015567103,-9.03731269882444e-05,0.429521231195793,0.621686968993231,0.655388750789265
"1140","Copia.40_SB.I",0.002272291866934,0.0276779821446275,0.00940889007430869,1.15976295325226,0.010623326350077,-0.000580258793566994,0.0156048286163624,0.131146101653109,0.139930101644707
"1141","Copia.40_Sit.I",0.131967417299458,0.00892035353400335,0.304850459550079,0.299491286840046,0.299252868415735,-0.000154101513951354,0.203551043768155,0.441061233551992,0.437251985290421
"1142","Copia.40_ST.LTR",0.666075624287802,-0.00246579890758723,0.254543952831443,-0.321349811426128,0.260643116376536,0.000161358179484835,0.725321621787328,0.388336895228058,0.397064295590402
"1143","Copia.40_VV.I",0.0966126264622559,0.0253415927145229,0.23912249699449,0.88489090309551,0.248909354399698,-0.000440807265601533,0.159818889095204,0.372454991605773,0.385346136817903
"1144","Copia.40_VV.LTR",0.0977585673718746,0.0168806476452,0.207033554969552,0.63405532576642,0.208797453971692,-0.000321237868428585,0.161290529177264,0.337979460197799,0.342635460368358
"1145","Copia.40_ZM.I",0.141504669502287,0.00749715166344512,0.249734247328195,0.289364828596548,0.249235038499598,-0.000147330303031864,0.215290550520969,0.383394202844097,0.385632943407172
"1146","Copia.41_AIp.I",0.467251205658009,0.000617498809020221,0.582115082777953,0.0230537662253903,0.593117828200228,-1.13849542217832e-05,0.546854820856286,0.691490594807589,0.703056534017575
"1147","Copia.41_ALY.I",0.964195021497883,0.000221388172847505,0.714148711997838,-0.0891133602335633,0.715282790044886,4.51361768496467e-05,0.973164757048601,0.794332962866799,0.797162864545445
"1148","Copia.41_ATr.I",0.488387674960088,0.00390405431377527,0.798957779356529,0.0707702125821958,0.776116533972093,-4.01905856825034e-05,0.566882841115134,0.857752784275054,0.841075081993409
"1149","Copia.41_ATr.LTR",0.156001817792369,0.00819134968954595,0.313238719507806,0.287044079489388,0.303169119385216,-0.00014906918464065,0.232169176460367,0.448046715174145,0.440994501136855
"1150","Copia.41_BRa.I",0.0154191012529719,0.0293126233437171,0.0441263345037416,1.20012592079293,0.0420827486718966,-0.000616438100041605,0.0423084002112795,0.148102285739888,0.152473294582948
"1151","Copia.41_ECa.I",0.45313755857842,-0.00436494210784598,0.398355455098227,-0.242411689523569,0.404653410849873,0.000121654047969014,0.533645092379501,0.52724790063695,0.535847859850162
"1152","Copia.41_FV.I",0.98911074128901,0.000169298347455275,0.703238535405377,-0.233113651603341,0.707772273216596,0.000116664980731318,0.992264458181205,0.786100773370772,0.791453913859904
"1153","Copia.41_GM.I",0.00797742138497915,0.038176823215012,0.032369485114597,1.51655933509769,0.0342386632116125,-0.000763162133659459,0.0275416534209284,0.137422763018679,0.14486437276719
"1154","Copia.41_GR.I",0.0183637335663256,0.042131194463892,0.0709500941650333,1.58912648980181,0.0715379236620448,-0.000806566023399778,0.0473070085039255,0.177151131479606,0.181615508726746
"1155","Copia.41_Mad.I",0.164336889509467,0.0137475637937342,0.355363158137541,0.450388913761432,0.345520993253978,-0.000233806900592096,0.241540937415114,0.489474567112788,0.481810113063126
"1156","Copia.41_MN.I",0.727878711353559,0.00185581538608066,0.74230484604019,0.0865025660369735,0.77060375980822,-3.90158202295704e-05,0.780112087710485,0.814898314607152,0.836926577934621
"1157","Copia.41_Sit.I",0.240430811255948,0.0182996746592249,0.311938278954834,0.777343270796836,0.313575898083664,-0.000394029673307798,0.324853482313898,0.44716175966327,0.450783262566509
"1158","Copia.41_ST.I",0.0213411097806239,0.0135460427448163,0.0504210966048037,0.567369112698341,0.0459562087552978,-0.000294414233005864,0.0524958104112449,0.154130027796068,0.155616608494222
"1159","Copia.41_VV.I",0.0123022696392558,0.067098151747992,0.0560482241185576,2.52205522412797,0.0575035094670748,-0.00127520042447228,0.0362538629799986,0.159927202979161,0.166648948682751
"1160","Copia.42_ALY.I",0.432758729882518,-0.00466842881130466,0.427481832120299,-0.23292803762044,0.425672472345951,0.000118935060120698,0.514814911711815,0.556321661847995,0.556036876068839
"1161","Copia.42_ECa.I",0.362319272797561,0.0103875398823589,0.659531440173417,0.247702370813722,0.659015074930634,-0.000126188714527469,0.447869514920924,0.753597992580144,0.754358876093894
"1162","Copia.42_FV.I",0.211852554177011,0.0100276370895042,0.458760614629876,0.293344126244478,0.465071878296686,-0.000147109375933019,0.294459764228656,0.584930628325193,0.593218035032759
"1163","Copia.42_GM.I",0.00340801510419243,0.063735868557095,0.021604057334049,2.46136712378757,0.0227034886549901,-0.00124153504012659,0.0179814943005871,0.131146101653109,0.139930101644707
"1164","Copia.42_OS.I",0.643350095496305,0.00354657256239068,0.899557806593793,0.0476828464035409,0.913587584292067,-2.08501133943082e-05,0.706196249725506,0.932454001366002,0.943164520193899
"1165","Copia.42_Pru.I",0.102013306800546,0.00902868814070773,0.187861053902665,0.358470640092532,0.190082641512237,-0.000181407476289832,0.166194828461911,0.315969438308491,0.321021659193774
"1166","Copia.42_PX.LTR",0.000215712218029439,0.0220355155512318,0.00107524874359331,0.958897536361614,0.000962884834785217,-0.000492407002635081,0.0143190051641272,0.131146101653109,0.139930101644707
"1167","Copia.42_RC.I",0.289260280221443,0.014333860521144,0.598985734569392,0.350658522221168,0.599455858147305,-0.000178120064158713,0.375136333740936,0.704614450224388,0.707342842779036
"1168","Copia.42_SB.I",0.0190446901622788,0.0822093647669596,0.0746297723643336,3.0788625405584,0.0820878095947768,-0.00152712566875889,0.0484797277350996,0.182227748726684,0.194523026674795
"1169","Copia.43_ATr.I",0.00629519485711045,0.0280946151109944,0.0323793012981822,1.08344285665593,0.031995988828603,-0.000552287246736708,0.0239082582358117,0.137422763018679,0.142925667815544
"1170","Copia.43_BD.I",0.4717620233846,0.00601478957288336,0.61412075672511,0.207840782454996,0.619509952130495,-0.000104105114066646,0.551313821806022,0.716170721859194,0.722131233292821
"1171","Copia.43_BRa.I",0.103547643414755,0.00774247257454963,0.162953488825418,0.327177464772873,0.164248638809959,-0.000165894707156521,0.168149069031367,0.287653343133685,0.291856720957681
"1172","Copia.43_ECa.I",0.696530560227003,-0.0018885755652951,0.455660006816944,-0.17823437636606,0.456275684104758,9.05284773288801e-05,0.752237066130742,0.582099893790234,0.584922746470842
"1173","Copia.43_FV.I",0.294024953447946,0.00867556726442015,0.540057457726564,0.249767609131782,0.538144461068554,-0.000127635653977746,0.38002211907369,0.65538729023927,0.656526504850211
"1174","Copia.43_GM.I",0.0290968563491464,0.128137449597926,0.138477266434753,4.284307249679,0.142769270969367,-0.0021555637381449,0.0652363959809009,0.260168574418319,0.268542320052193
"1175","Copia.43_GM.LTR",0.261050499116524,0.0161104566331401,0.285760294836039,0.754702004083856,0.285964169469091,-0.000383688816816018,0.345880918186534,0.420991325574742,0.423738743425236
"1176","Copia.43_GR.I",0.278472021623475,-0.00812440080582585,0.115586934942929,-0.582328148475469,0.114256044513743,0.000297270871033911,0.364259619194011,0.232760348002353,0.234178558094351
"1177","Copia.43_GR.LTR",0.0213453671319375,0.0126110912557683,0.044737546067963,0.541993063293077,0.0487500254155265,-0.000270649524718534,0.0524958104112449,0.148990729199691,0.158476109924036
"1178","Copia.43_JC.I",0.0077005382730614,0.0156627087061037,0.0128127789613527,0.721159155130213,0.0119384952191702,-0.000370507536604217,0.026970456682533,0.131146101653109,0.139930101644707
"1179","Copia.43_Mad.I",0.0458652886151573,0.0156585393243527,0.15524588998789,0.549133105947829,0.158261180325986,-0.000277267320067178,0.0904182245694381,0.278957920349456,0.285653043103468
"1180","Copia.43_Mad.LTR",0.24752470522244,0.00694238345432981,0.429534390003595,0.233838673132484,0.446948734268756,-0.000114492481394078,0.331753658642538,0.558069526117541,0.577446725171484
"1181","Copia.43_MN.I",0.0133154881820921,0.0254053088686129,0.0600856698155018,0.950377272616281,0.0636805213433432,-0.000476725195695131,0.0381094278201235,0.164964699647621,0.173301044337003
"1182","Copia.43_MN.LTR",0.242479172816721,0.00591545894694655,0.304291648629248,0.256404012488512,0.305447332017713,-0.000130098810453042,0.326870708808051,0.440504759938621,0.442943212001105
"1183","Copia.43_Pru.I",0.00415741447901253,0.0196851830814737,0.0149073445290565,0.823701808585707,0.0145451831039425,-0.000420486125661226,0.0196602381099195,0.131146101653109,0.139930101644707
"1184","Copia.43_Pru.LTR",0.82064038083306,0.00121607969087989,0.893260702535566,0.0354996515387753,0.889488746532985,-1.86977077330095e-05,0.85819017889245,0.927964755803787,0.926391291903878
"1185","Copia.43_RC.I",0.559653681179775,0.00746397137632422,0.929543468419324,0.0557920717729437,0.950094338102792,-2.00865597210118e-05,0.632794812728306,0.953422807138685,0.966893849849299
"1186","Copia.43_ST.I",0.927975981028411,-0.000514476111393024,0.820578959491631,-0.0636751008134646,0.832703581734503,3.01632698016921e-05,0.944791854700374,0.873513567005921,0.88433514155655
"1187","Copia.43_ZM.I",0.00183360025157558,0.0185827166668057,0.00793179804555583,0.779736795910002,0.00764742146552717,-0.000398436701442398,0.01472105634519,0.131146101653109,0.139930101644707
"1188","Copia.44_AIp.I",0.820268627183152,0.00190784820085873,0.900117541494785,-0.0519867588544746,0.884788192493462,3.05258766012149e-05,0.857991530583086,0.932931752955889,0.922819419773015
"1189","Copia.44_BRa.I",0.089359625722052,0.0138064294639114,0.155008487778613,0.569783047141845,0.159144070254829,-0.000286917756561132,0.150243232488502,0.278743592330411,0.286415807585045
"1190","Copia.44_BRa.LTR",0.0202996655127674,0.0136790819857123,0.0523585844586742,0.563525701926973,0.0548184001466832,-0.000283669343374925,0.0506632847104736,0.15602900732146,0.163191011235362
"1191","Copia.44_GM.I",0.735861575592538,-0.00204444312441826,0.687057222395945,-0.120432745507978,0.674090998796197,6.3943748843149e-05,0.786791732217712,0.774385055283647,0.76567327769402
"1192","Copia.44_JC.I",0.427815445538707,0.00674179120164934,0.635059735495594,0.198999346940555,0.633708484249003,-0.000101618207027331,0.509738701141108,0.733699980825326,0.733755444409512
"1193","Copia.44_Mad.LTR",0.019128361446108,0.0190785241298263,0.0687348837141843,0.730091787801413,0.0694956855463489,-0.000370315354358272,0.0485738387696857,0.17407796280606,0.179355948989505
"1194","Copia.44_MN.I",0.0471262081960811,0.0173983053849254,0.0927931890971686,0.726138330218374,0.0953581287745283,-0.000366444672371535,0.092344670783228,0.205074903275152,0.211585655266284
"1195","Copia.44_OS.I",0.223992454320333,0.00652621126354409,0.333145537479883,0.25612554036582,0.335155527837198,-0.000129727654892069,0.307305926792096,0.467245279089541,0.471601369715023
"1196","Copia.44_Pru.I",0.683686998318837,0.00242045619342754,0.948608936081206,-0.0188851079090846,0.929667888945934,1.31533724477612e-05,0.740654375890222,0.965694537065412,0.953715379171902
"1197","Copia.44_RC.I",0.0980699865631288,0.0089051206570651,0.269624982239464,0.292849822394373,0.262266989605475,-0.00015126106305643,0.161634818084402,0.404866402697789,0.39889431435483
"1198","Copia.44_SB.I",0.00590001606282448,0.025740961409388,0.00787774309367967,1.22503249488709,0.00798076274630221,-0.000622031252050459,0.0231367892052348,0.131146101653109,0.139930101644707
"1199","Copia.44_ST.I",0.489271631176184,0.00840480359977501,0.514544099745832,0.390768039897755,0.535382762344259,-0.000188996877364882,0.567699437820775,0.635828456258069,0.654510800902404
"1200","Copia.44_VV.LTR",0.001024869631699,0.601419087954092,0.0204329989333057,20.875401956486,0.0222739078669296,-0.0104670745044274,0.0143190051641272,0.131146101653109,0.139930101644707
"1201","Copia.45_AIp.I",0.295908533221346,0.010967142214727,0.364076624270357,0.469663465199482,0.392888796665879,-0.000224853485253584,0.381516274426484,0.496822214325272,0.525153845440627
"1202","Copia.45_ALY.I",0.0641497837149249,0.016580282763404,0.155632552265515,0.626785147828862,0.168289693855963,-0.000309295678604418,0.116220692607519,0.279174393925161,0.296138407961676
"1203","Copia.45_ALY.LTR",0.815766672096185,0.00953499835728999,0.74946799714385,0.644647216347587,0.771690633214485,-0.000297916311370334,0.854323934085864,0.820580956390303,0.837664839687437
"1204","Copia.45_ATr.I",0.0970004283668791,0.0173430961387031,0.176365757504365,0.696543763351497,0.176414378704576,-0.000354231470977532,0.16031991653913,0.302898613046122,0.306210982087623
"1205","Copia.45_BRa.I",0.836941293933934,-0.000754930005618257,0.736015401618195,-0.0610021785400675,0.737646661148545,3.0827404929978e-05,0.870991055506329,0.810548805049593,0.813488355483248
"1206","Copia.45_ECa.I",0.849163412280403,-0.00107564748585424,0.737071182080778,-0.0936666851076233,0.711266445822808,5.25252280117373e-05,0.881821906353078,0.811147824141362,0.794420066515381
"1207","Copia.45_Mad.I",0.497723429798597,-0.00373025599660098,0.452495487530147,-0.203871447570984,0.444817965193564,0.000105462639768187,0.575032001697547,0.579368544058201,0.57547104899425
"1208","Copia.45_MN.I",0.523612464615901,0.00381848904680598,0.718894353014258,0.106278735578832,0.728748426276696,-5.20802345743461e-05,0.599366729748908,0.798123241366923,0.807259288302516
"1209","Copia.45_OS.I",0.558675939767418,0.00306870987914769,0.700028174438501,0.0997118976983768,0.674543679558101,-5.52751205078376e-05,0.632371051140983,0.783640175947952,0.766095270286237
"1210","Copia.45_PX.I",0.0995674857206146,0.00741908387237433,0.151869543152294,0.318276976831003,0.151022274391441,-0.000162216351035465,0.163203362690392,0.275517750110638,0.277550476631778
"1211","Copia.45_PX.LTR",0.477148711463143,0.00368575724646959,0.617459363443018,0.127710363449268,0.6264501730998,-6.32997808276341e-05,0.556437693044306,0.718732141020921,0.727849909086699
"1212","Copia.45_RC.I",0.0988252103022018,0.02414164264681,0.257344688414995,0.816464516147378,0.270473575396954,-0.000403986378116564,0.162425763545618,0.391281654953147,0.407892647095679
"1213","Copia.45_SB.I",0.247576774497008,0.00669910973510151,0.65988787546677,0.125677499048783,0.685384234174947,-5.88448799032666e-05,0.331753658642538,0.753803903731192,0.773844711289153
"1214","Copia.45_ZM.I",0.0646135847251322,0.0141505904861559,0.0775925061860834,0.666486487698443,0.0830801472771531,-0.000332864405649076,0.116836710003931,0.185651626334713,0.195803623008501
"1215","Copia.46_AIp.I",0.0766201219613179,0.0161001763683054,0.190894752137943,0.586119261237265,0.193278708783961,-0.000296510179128345,0.133607487750393,0.319421302150336,0.324370989778656
"1216","Copia.46_ATr.I",0.0990225978724437,0.0217556487047172,0.215215647076337,0.805652745580183,0.236495810217183,-0.0003913638041809,0.16255205240313,0.346895575948351,0.372481887642247
"1217","Copia.46_ECa.I",0.00405693908177858,0.035899716134452,0.013411505187817,1.52166790134849,0.0143435840255543,-0.000766338589180371,0.0194284363231395,0.131146101653109,0.139930101644707
"1218","Copia.46_GM.I",0.0600384223873855,0.0547609504245902,0.1217034443322,2.22149903846069,0.131415363696271,-0.00110124419165159,0.110446826917664,0.23983119239095,0.254499306099528
"1219","Copia.46_GM.LTR",0.038395139818689,0.0106687242856767,0.0849016067675798,0.437530524484507,0.0987060568607676,-0.000213232638111952,0.0795634961028772,0.195126921421764,0.215718099261122
"1220","Copia.46_GR.I",0.0706065680187391,0.0249476623223648,0.179903257705832,0.91193694960067,0.190871746558727,-0.000452368751474921,0.12517945070039,0.306683555984351,0.321951110751935
"1221","Copia.46_JC.I",0.00404285857825865,0.0318670596944637,0.0140216177435999,1.34144635102496,0.0152120138203404,-0.000674048359600289,0.0193881056208404,0.131146101653109,0.139930101644707
"1222","Copia.46_MN.I",0.0642608758389284,0.00797168904756857,0.123078750697528,0.327469681450661,0.134352451878912,-0.00016170055901861,0.116332644235452,0.241526055682737,0.258437496084176
"1223","Copia.46_OS.I",0.65376967077072,-0.00407395593404438,0.570519738629316,-0.254176355345558,0.562399714073389,0.000132011985965227,0.714972995296585,0.681614209273525,0.677017077048682
