Samp,Modified.Reason.,Type,number.of.reads,number.of.mapped.reads,percent_reads_aligned,std_numberofreads,number.of.supplementary.alignments,number.of.secondary.alignments,number.of.duplicated.reads,mean.mapping.quality,GC.percentage,general.error.rate,mean.coverageData,std.coverageData,Country,Year,lat,lon,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,RANGE,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,X,Region,PcoaYR,N_S,SampleN,H_C,Heterozygosity,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13
TRHS74,No,Herbarium,29268722,28708694,0.980865991,0.322282084,224212,0,3459807,28.4381,39.94%,0.0116,2.3841,6.2923,USA,1940,35.59329897,-77.37449655,NCU,NCU_637783,NC,0.429382726,0.570617273,1.00E-09,0.570617273,0.039679551,0.02210506,-0.029070401,-0.001749146,0.014171832,0.016958355,-0.016571293,-0.002000979,0.020535195,0.007614379,NAM,1918-1957,1940_TRHS74,1918-1957,1918-1957_NA,1940_NA,Middle,1940_Middle,NA,88,H,0.003404778,28932906,0,57.1257,40,66.2057,38,74.2641,134,1.38E-06,4.63E-06,0,0,0,0,0
TRHS75,No,Herbarium,22396280,21989975,0.981858371,0.011803651,299736,0,732854,33.2289,38.04%,0.0124,2.2782,7.0963,USA,1941,36.06111824,-79.12064936,NCU,NCU_24537,NC,1.00E-09,0.999999998,1.00E-09,0.999999998,0.035058541,0.073239996,-0.025796835,-0.036372261,0.052063534,0.013706063,-0.00464877,0.013106421,-0.013448742,0.022429515,NAM,1918-1957,1941_TRHS75,1918-1957,1918-1957_NA,1941_NA,Middle,1941_Middle,NA,91,H,0.002831397,22289711,0,68.7913,48,79.0138,52,90.2318,140,2.15E-06,6.28E-06,0,0,0,0,0
TRHS76,No,Herbarium,24572920,24023672,0.97764824,0.110138388,162771,0,3322191,26.9663,40.60%,0.0119,1.8974,4.3598,USA,1943,36.06111824,-79.12064936,NCU,NCU_32675,NC,0.91796603,0.082030268,3.70E-06,0.91796603,0.03341908,-0.029510693,-0.017637016,0.021921664,-0.010715385,0.020490767,-0.024526391,-0.015961886,0.02311594,-0.028713758,NAM,1918-1957,1943_TRHS76,1918-1957,1918-1957_NA,1943_NA,Middle,1943_Middle,NA,92,H,0.003092158,24186443,0,1.20265,2,0,0,0,0,8.27E-08,0,0,0,0,0,0
TRHS77,No,Herbarium,25285948,24450994,0.966979526,0.142351074,269636,0,1366817,31.3429,38.89%,0.012,2.2717,6.899,USA,1957,34.48356774,-82.00593404,NCU,NCU_97434,SC,0.054437799,0.923878521,0.021683679,0.923878521,0.034582922,0.061337047,-0.034273808,-0.012819055,-0.015485106,-0.012912691,0.024230117,0.020600115,0.00410136,0.003461701,NAM,1918-1957,1957_TRHS77,1918-1957,1918-1957_South,1957_South,South,1957_South,S,84,H,0.003069133,24720630,0,0,0,0,0,61.5525,74,0,2.99E-06,0,0.5,0,0,0
TRHS78,No,Herbarium,20680984,19674684,0.951341774,-0.065688805,259747,0,729855,31.8002,39.09%,0.0126,2.0048,8.7286,USA,1956,32.7762763,-81.14070261,NCU,NCU_128164,SC,0.060282846,0.939717153,1.00E-09,0.939717153,0.034977129,0.062018192,-0.017321826,-0.027512474,0.027373164,-0.007556995,0.031427385,0.020967117,-0.016551509,-0.014059148,NAM,1918-1957,1956_TRHS78,1918-1957,1918-1957_South,1956_South,South,1956_South,S,78,H,0.002865075,19934431,0,27.9014,14,64.4017,24,75.7228,121,7.02E-07,6.07E-06,0,0.5,0,0,0
TRHS79,No,Herbarium,23386310,17045174,0.728852649,0.056530542,159790,0,1610188,29.0997,40.55%,0.0129,1.4276,4.2072,USA,1920,34.33250695,-79.9577199,NCU,NCU_69111,SC,0.641043086,0.015983147,0.342973767,0.641043086,-0.000125013,-0.029041043,-0.046414361,-0.014437857,-0.010749794,-0.022948539,0.039864008,0.009145804,0.066881381,-0.004771427,NAM,1918-1957,1920_TRHS79,1918-1957,1918-1957_South,1920_South,South,1920_South,S,83,H,0.002748549,17204964,0,0,0,0,0,6.38187,10,0,5.81E-07,0.5,0.5,0,0,1
TRHS80,No,Herbarium,16461152,15005671,0.911580854,-0.256329457,228691,0,435977,33.8233,37.86%,0.0123,1.685,7.2153,USA,1977,32.41779167,-91.76348184,CM,CM_059343,LA,1.00E-09,0.999982024,1.80E-05,0.999982024,0.030694624,0.072626658,-0.011925063,-0.036151767,0.049224243,0.022238778,0.004162384,0.001570373,-0.018734033,0.007681236,NAM,1958-1997,1977_TRHS80,1958-1997,1958-1997_South,1977_South,South,1977_South,S,230,H,0.00247039,15234362,0,66.5063,29,89.537,51,70.1224,105,1.90E-06,6.89E-06,0,0,0,0,0
TRHS81,No,Herbarium,24690528,24099841,0.976076372,0.115451601,339197,0,957688,32.9678,38.04%,0.0134,2.4461,7.6818,USA,1971,NA,NA,IL,IL_6_27_1971,IL,0.779265096,0.107279062,0.113455843,0.779265096,0.022413212,-0.026128111,0.027535787,0.02479667,-0.033934827,0.010388024,-0.033896494,-0.051409896,-0.053107229,0.271709875,NAM,1958-1997,1971_TRHS81,1958-1997,1958-1997_NA,1971_NA,,1971_,NA,NA,H,0.003132146,24439038,0,74.8046,44,44.6182,22,8.07502,5,1.80E-06,2.05E-07,0,0,0.5,0,0
TRHS82,No,Herbarium,21516884,20789883,0.966212533,-0.027925093,260454,0,1115427,30.7302,39.35%,0.0133,2.063,5.8944,USA,1948,39.86000279,-88.96155193,IL,IL_33692,IL,0.904840854,5.40E-05,0.095105139,0.904840854,0.024702491,-0.039504296,0.016046276,0.020155148,0.008442539,0.012445175,-0.013973767,-0.014896003,-0.027218932,0.018097545,NAM,1918-1957,1948_TRHS82,1918-1957,1918-1957_NA,1948_NA,Middle,1948_Middle,NA,115,H,0.00316562,21050337,0,89.2363,67,94.2273,84,45.9234,43,3.18E-06,2.04E-06,0,0,0.5,0,0
TRHS83,No,Herbarium,24466630,24132462,0.986341887,0.105336492,288111,0,1175607,31.7169,39.01%,0.0123,2.3839,6.7923,USA,1947,37.99229269,-88.9241655,IL,IL_23826,IL,0.223066022,0.749889373,0.027044604,0.749889373,0.033478192,0.044075033,-0.010478171,-0.022153034,0.036214098,0.004541624,-0.006901044,-0.000254145,-0.019647704,0.021644896,NAM,1918-1957,1947_TRHS83,1918-1957,1918-1957_NA,1947_NA,Middle,1947_Middle,NA,97,H,0.00319967,24420573,0,90.439,67,71.7378,54,77.6765,118,2.74E-06,4.83E-06,0,0,0.5,0,0
TRHS84,No,Herbarium,15690352,15333982,0.977287316,-0.291152127,285201,0,296693,34.0073,37.31%,0.0146,1.7734,5.9596,USA,1991,37.45964862,-88.88092853,IL,IL_173859,IL,0.771123791,0.007120823,0.221755387,0.771123791,0.012371901,-0.035270527,0.034697703,-0.0011718,0.002142569,0.007232268,0.062697842,0.028177147,-0.060209967,-0.001860565,NAM,1958-1997,1991_TRHS84,1958-1997,1958-1997_NA,1991_NA,Middle,1991_Middle,NA,269,H,0.003508861,15619183,0,39.2664,12,24.8948,6,7.29357,6,7.68E-07,3.84E-07,0,0.5,0.5,0,0
TRHS85,No,Herbarium,24378178,23834663,0.977704856,0.101340469,242468,0,1515575,30.8104,39.65%,0.0114,2.2831,7.4806,USA,1947,39.08550549,-90.3565283,IL,IL_23832,IL,0.023151365,0.976848634,1.00E-09,0.976848634,0.038133484,0.062718577,-0.022289316,-0.025751543,0.035715868,0.009909398,-0.003446755,0.005775219,-0.009746786,0.049382001,NAM,1918-1957,1947_TRHS85,1918-1957,1918-1957_NA,1947_NA,Middle,1947_Middle,NA,102,H,0.003032056,24077131,0,83.3434,48,75.2856,57,69.0023,112,1.99E-06,4.65E-06,0,0,1,0,0
TRHS86,No,Herbarium,25968970,25541605,0.983543244,0.17320817,316201,0,1402501,31.0436,39.13%,0.013,2.5215,7.3588,USA,1947,39.23104593,-89.47884855,IL,IL_23831,IL,0.932023094,1.93E-07,0.067976713,0.932023094,0.027100758,-0.039723133,0.016132762,0.019231202,0.001923094,0.0269897,-0.007698452,0.007097026,-0.008277461,0.031576445,NAM,1918-1957,1947_TRHS86,1918-1957,1918-1957_NA,1947_NA,Middle,1947_Middle,NA,105,H,0.003485964,25857806,0,64.101,34,59.1702,50,55.6395,66,1.31E-06,2.55E-06,0,0,0.5,0,0
TRHS87,No,Herbarium,25893674,25435232,0.982295212,0.169806499,335345,0,717517,33.2578,38.08%,0.0121,2.5586,8.4813,USA,1949,38.71994802,-87.72672984,IL,IL_40238,IL,0.07855805,0.90102238,0.02041957,0.90102238,0.033517944,0.060326016,-0.016822128,-0.033627033,0.04226494,0.012255475,-0.006403834,0.006939072,-0.015511464,0.017940199,NAM,1918-1957,1949_TRHS87,1918-1957,1918-1957_NA,1949_NA,Middle,1949_Middle,NA,101,H,0.00307377,25770577,0,76.2477,45,60.7937,41,64.6262,80,1.75E-06,3.10E-06,0,0,0,0,0
TRHS88,No,Herbarium,23594990,23003476,0.974930526,0.065958143,295947,0,1002051,33,37.92%,0.0122,2.3757,7.8444,USA,1983,32.8318885,-92.37480557,LSU,LSU 233518,LA,1.00E-09,0.999999998,1.00E-09,0.999999998,0.033361591,0.069116328,-0.020582634,-0.034046305,0.044229525,0.016604104,0.002879435,0.00479986,-0.016642455,0.03656744,NAM,1958-1997,1983_TRHS88,1958-1997,1958-1997_South,1983_South,South,1983_South,S,237,H,0.002893264,23299423,0,82.1407,44,65.003,42,92.9148,154,1.89E-06,6.61E-06,0,0,0,0,0
TRHS89,No,Herbarium,17015672,14291749,0.839916813,-0.231277736,139469,0,1852107,29.7095,39.08%,0.0125,1.2586,6.6528,USA,1838,42.60291744,-83.91152775,MICH,MI_1279910,MI,0.668847942,0.000950266,0.330201793,0.668847942,0.000499363,-0.032257666,-0.026445828,-0.014392209,0.004715165,0.004093935,0.006607217,-0.000353972,0.059570568,0.012949816,NAM,1838-1877,1838_TRHS89,1838-1877,1838-1877_North,1838_North,North,1838_North,N,8,H,0.002095231,14431218,0,36.38,26,26.4582,14,6.32977,10,1.80E-06,6.93E-07,0,0,0.5,0,0
TRHS90,No,Herbarium,20097292,17506897,0.871107262,-0.092058439,117689,0,3340256,26.4353,40.68%,0.0118,1.3612,5.0163,USA,1839,30.68515162,-88.19752335,MICH,MI_1504205,AL,0.753957186,1.00E-09,0.246042813,0.753957186,0.008929828,-0.034590914,-0.036740046,-0.001031415,-0.004109316,0.017211278,0.012214558,0.000826073,0.046236494,0.002817692,NAM,1838-1877,1839_TRHS90,1838-1877,1838-1877_South,1839_South,South,1839_South,S,1,H,0.002362585,17624586,0,15.2736,3,20.1443,5,8.51784,18,1.70E-07,1.02E-06,0,0,0.5,0,0
TRHS91,No,Herbarium,53525962,52234109,0.975864927,1.418158899,591559,0,9419036,30.2427,39.38%,0.0128,4.9623,17.4697,USA,1863,42.25322535,-83.83877051,MICH,MI_1347354,MI,0.713081178,0.085365351,0.20155347,0.713081178,0.014231347,-0.02668391,0.006197587,-0.006937301,-0.023463212,-0.077072825,0.14214918,0.062682006,-0.067993976,0.049600719,NAM,1838-1877,1863_TRHS91,1838-1877,1838-1877_North,1863_North,North,1863_North,N,5,H,0.004408661,52825668,0,96.5725,104,87.6127,102,15.1341,24,1.97E-06,4.54E-07,0,0.5,1,0,0
TRHS92,No,Herbarium,21499732,21030837,0.978190658,-0.028699974,200356,0,2464430,28.704,40.43%,0.0124,1.8929,5.6769,USA,1898,43.99606769,-86.54509227,MICH,MI_5_1898,MI,0.914495806,0.05056481,0.034939385,0.914495806,0.029973502,-0.033785101,-0.00229579,0.014601748,-0.00504591,0.0109203,-0.010423536,-0.0157064,0.003154233,0.001485644,NAM,1878-1917,1898_TRHS92,1878-1917,1878-1917_North,1898_North,North,1898_North,N,56,H,0.003089996,21231193,0,71.1966,40,68.2502,55,10.7841,10,1.88E-06,4.71E-07,0,0,0,0,0
TRHS93,No,Herbarium,11118874,10206922,0.917981623,-0.497679199,63176,0,1527453,25.0663,41.59%,0.0107,0.7876,4.1986,USA,1879,NA,NA,MICH,MI_1347360,NA,0.881370825,0.118629166,9.41E-09,0.881370825,0.032596196,-0.024954661,-0.010902666,0.005293502,-0.005678955,0.016968075,0.001208717,-0.007888728,0.010866304,-0.007829777,NAM,1878-1917,1879_TRHS93,1878-1917,1878-1917_NA,1879_NA,,1879_,NA,NA,H,0.001625011,10270098,0,4.38966,4,10.5833,8,0,0,3.89E-07,0,0,0,0.5,0.5,0
TRHS94,No,Herbarium,22358730,22041564,0.985814668,0.010107243,272990,0,1448474,30.2212,39.35%,0.013,2.1855,6.4903,USA,1923,45.47294043,-84.49206442,MICH,MI_1347356,MI,0.829246274,0.072457892,0.098295834,0.829246274,0.023517799,-0.030831627,0.006539915,0.012848943,-0.016241732,-0.014786212,0.066411923,0.01091831,-0.060229237,0.014011782,NAM,1918-1957,1923_TRHS94,1918-1957,1918-1957_North,1923_North,North,1923_North,N,175,H,0.003244638,22314554,0,62.2971,26,34.8767,10,69.6275,82,1.17E-06,3.67E-06,0,0.5,1,0,0
TRHS95,No,Herbarium,15010408,14183667,0.94492215,-0.321870167,260890,0,307271,34.0162,37.46%,0.0144,1.641,5.4163,USA,1987,41.88776749,-84.5929278,MICH,MI_1347339,MI,0.727788802,0.036637641,0.235573557,0.727788802,0.010321023,-0.03042692,0.02572307,-0.006883576,-0.002554531,-0.01814337,0.064634254,0.015513812,-0.05250686,-0.062905137,NAM,1958-1997,1987_TRHS95,1958-1997,1958-1997_North,1987_North,North,1987_North,N,326,H,0.003139909,14444557,0,55.3217,26,59.4708,23,57.541,48,1.80E-06,3.32E-06,0,0.5,0,0,0
TRHS96,No,Herbarium,29116546,27787509,0.954354579,0.315407182,138456,0,5014115,27.1993,40.21%,0.0104,2.044,6.9076,USA,1977,30.1290721,-91.60829751,LSU,LSU 233522,LA,0.100708938,0.899291061,1.00E-09,0.899291061,0.0443724,0.055291141,-0.036937107,-0.015997496,0.02492044,0.025940715,-0.020855072,-0.008297767,0.015517914,-0.008849451,NAM,1958-1997,1977_TRHS96,1958-1997,1958-1997_South,1977_South,South,1977_South,S,200,H,0.002610117,27925965,0,21.2267,10,25.3157,16,27.7937,52,3.58E-07,1.86E-06,0,0,0,0,0
TRHS97,No,Herbarium,26465974,22193387,0.838563017,0.195661473,259522,0,1370857,30.3376,39.24%,0.0129,2.109,6.9415,USA,1947,41.46732857,-90.5674126,IL,IL_25088,IL,0.896204535,0.053220251,0.050575214,0.896204535,0.028790739,-0.034152391,0.001942636,0.016764643,-0.011382192,-0.003885857,0.024797017,0.010139075,-0.022793609,-0.022794262,NAM,1918-1957,1947_TRHS97,1918-1957,1918-1957_North,1947_North,North,1947_North,N,156,H,0.003839399,22452909,0,41.3109,18,55.0812,26,5.67856,4,8.02E-07,1.78E-07,0,0.5,0.5,0,0
TRHS98,No,Herbarium,20521118,19383475,0.944562328,-0.072911121,357194,0,492066,34.9269,36.97%,0.0138,2.2836,8.7652,USA,1994,37.19159336,-89.33760412,IL,IL_184852,IL,0.17552865,0.587178315,0.237293034,0.587178315,0.011212945,0.034778817,0.015500299,0.00232819,-0.0481814,-0.017787215,0.002379058,-0.009792543,-0.020503394,0.022296423,NAM,1958-1997,1994_TRHS98,1958-1997,1958-1997_NA,1994_NA,Middle,1994_Middle,NA,265,H,0.003049672,19740669,0,78.2922,31,64.5821,36,17.8692,18,1.57E-06,9.12E-07,0,0,0,0.5,0
TRHS99,No,Herbarium,22644614,21992724,0.971212139,0.023022713,341907,0,720665,32.9344,37.86%,0.0139,2.3381,6.7505,USA,1982,41.40414593,-89.52865576,IL,IL_169517,IL,0.84130238,0.02703043,0.131667189,0.84130238,0.020811994,-0.034918455,0.021313526,0.006903061,-0.008332592,-0.019707469,0.079843746,0.031012172,-0.064805451,-0.015794315,NAM,1958-1997,1982_TRHS99,1958-1997,1958-1997_North,1982_North,North,1982_North,N,324,H,0.003700879,22334631,0,75.466,39,48.2862,31,8.70018,12,1.75E-06,5.37E-07,0,0.5,0.5,0,0
TRTGTO_56_1,Yes(LowCoverage),Contemporary,25743614,4099482,0.159242677,2.854561187,55132,0,269146,33.1362,36.47%,0.0144,0.3313,1.7345,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_56_2,Yes(LowCoverage),Contemporary,18722774,2406612,0.128539286,1.738722767,17745,0,156690,29.3391,37.44%,0.013,0.1333,1.1286,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_56_3,No,Contemporary,18167750,17452651,0.9606391,1.650511513,407867,0,1582284,36.6614,35.11%,0.0158,2.3231,13.8711,Spain,2018,37.178055,-3.600833,,,NA,0.106448886,0.286976108,0.606575006,0.606575006,-0.02399761,0.017318053,0.101748606,-0.021140702,-0.028087203,0.052068533,0.027447314,-0.076052706,0.030530184,0.010085362,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_56_4,No,Contemporary,10189766,9974004,0.978825618,0.382551972,223237,0,839307,35.7322,36.13%,0.0156,1.2544,4.0155,Spain,2018,37.178055,-3.600833,,,NA,1.00E-09,0.668670341,0.331329658,0.668670341,-0.004940925,0.063236724,0.079322454,0.016805731,-0.051182108,0.038623926,-0.006425442,-0.090799367,0.021502717,0.009323874,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_56_5,No,Contemporary,25297260,24842299,0.982015404,2.783621108,594655,0,2064063,36.6731,35.33%,0.016,3.3242,13.3462,Spain,2018,37.178055,-3.600833,,,NA,1.00E-09,0.61492195,0.385078049,0.61492195,-0.011238344,0.06354223,0.160073135,0.020473333,-0.079141205,0.061368816,-0.002766965,-0.127304923,0.019487186,0.02948848,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_57_2,No,Contemporary,18840382,18274611,0.969970301,1.75741448,422087,0,1432171,36.1375,35.46%,0.0157,2.3341,7.8558,Spain,2018,37.178055,-3.600833,,,NA,0.009895599,0.484314767,0.505789633,0.505789633,-0.015601294,0.038863036,0.116721461,-0.004208653,-0.074057006,0.054471195,0.022404634,-0.115768047,0.058707662,0.050576451,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_57_3,No,Contemporary,10918138,10712948,0.981206502,0.498313827,241948,0,811417,35.7481,36.22%,0.0155,1.3417,6.4494,Spain,2018,37.178055,-3.600833,,,NA,0.052971975,0.485648584,0.461379441,0.485648584,-0.010219928,0.035756958,0.08261774,0.004228585,-0.05782038,0.038462851,0.013703296,-0.105555655,0.050509095,0.038351106,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_57_4,No,Contemporary,25925544,18703797,0.721442798,2.883475745,464046,0,1519111,36.7329,35.06%,0.0164,2.4529,4.8882,Spain,2018,37.178055,-3.600833,,,NA,0.039153907,0.413227391,0.547618702,0.547618702,-0.01930402,0.032273926,0.125081529,-0.006818172,-0.074923583,0.053759702,0.033773484,-0.111403951,0.07805968,0.053420335,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_57_5,No,Contemporary,26342908,25739476,0.97709319,2.949808375,620304,0,2601334,37.1612,34.48%,0.0162,3.4573,17.3889,Spain,2018,37.178055,-3.600833,,,NA,0.023923521,0.442964633,0.533111846,0.533111846,-0.018990758,0.036937566,0.144869877,-0.006442128,-0.063938786,0.066370611,0.042605839,-0.113717072,0.025881907,0.070912043,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_58_1,Yes(LowCoverage),Contemporary,15703714,968747,0.061689037,1.258896544,7976,0,66015,29.9365,37.97%,0.0164,0.0553,1.0019,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_58_2,No,Contemporary,19440626,18958480,0.97519905,1.852812654,428449,0,1591304,36.1916,35.89%,0.0154,2.4239,15.5242,Spain,2018,37.178055,-3.600833,,,NA,1.00E-09,0.547142296,0.452857703,0.547142296,-0.012066386,0.047673742,0.108164544,0.014670275,-0.067452509,0.010767593,0.009064608,-0.062439255,0.030239595,0.013750494,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_58_3,Yes(LowCoverage),Contemporary,3783366,1871211,0.494588945,-0.63563207,35057,0,208557,35.7683,36.03%,0.0137,0.2047,2.5261,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_58_4,Yes(LowCoverage),Contemporary,15939044,1503328,0.094317325,1.296298088,3149,0,87082,24.3112,43.65%,0.0088,0.0435,0.8041,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_58_5,No,Contemporary,9106588,8163312,0.896418285,0.210399975,188426,0,607956,35.9107,35.88%,0.0158,1.0495,3.2332,Spain,2018,37.178055,-3.600833,,,NA,1.00E-09,0.61340998,0.386590019,0.61340998,-0.008861793,0.056468894,0.063626539,0.010261521,-0.056034663,0.003936387,0.018971477,-0.046949174,0.016092444,-0.011697056,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_59_1,No,Contemporary,15603360,15116695,0.968810243,1.24294705,358562,0,1227819,36.697,35.19%,0.0159,1.9543,9.9554,Spain,2018,40.961613,-5.667607,,,NA,0.054219999,0.420958489,0.524821512,0.524821512,-0.016139075,0.031251075,0.082683335,-0.007695006,-0.046655653,0.015402253,0.015945848,-0.069367816,0.023002843,0.027519728,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_59_2,No,Contemporary,25687080,25074470,0.976151046,2.845576107,606436,0,2225137,36.8094,34.94%,0.0163,3.2706,13.9652,Spain,2018,40.961613,-5.667607,,,NA,0.078730155,0.352961446,0.568308399,0.568308399,-0.021189027,0.024429451,0.126831687,-0.02302448,-0.050947618,0.015585013,0.054155391,-0.053704629,0.033886805,0.054034448,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_59_3,No,Contemporary,19321682,18871723,0.976712224,1.833908607,466001,0,2094410,37.3945,34.69%,0.0163,2.5605,9.7225,Spain,2018,40.961613,-5.667607,,,NA,1.00E-09,0.467684516,0.532315483,0.532315483,-0.018569856,0.041043833,0.12651541,-0.008835557,-0.087383757,0.029092367,0.032091099,-0.088681116,0.037765946,0.027977589,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_59_5,No,Contemporary,19686814,19382523,0.984543411,1.891939885,445258,0,1677440,36.1529,35.54%,0.0156,2.4279,9.5199,Spain,2018,40.961613,-5.667607,,,NA,0.00875136,0.499838648,0.491409992,0.499838648,-0.01324939,0.038480817,0.096415511,-0.005114255,-0.086841441,0.012904664,0.027617601,-0.081067612,0.037801028,0.038694355,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_61_1,No,Contemporary,31028876,30337261,0.977710601,3.694560161,767707,0,2773953,37.1157,34.40%,0.017,4.0204,16.6138,Spain,2018,43.362343,-8.41154,,,NA,0.146333006,0.421524865,0.432142129,0.432142129,-0.00772895,0.027361197,0.179587374,-0.016763549,-0.013520578,0.045729798,0.013364365,0.011949801,0.003524393,0.021865161,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_61_2,Yes(LowCoverage),Contemporary,101488,94862,0.934711493,-1.220801498,2028,0,786,35.9769,34.98%,0.016,0.0117,0.1354,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_61_4,No,Contemporary,28073600,26988557,0.961350058,3.224871277,718668,0,2509617,36.508,34.60%,0.0179,3.5658,12.6501,Spain,2018,43.362343,-8.41154,,,NA,0.165286523,0.376811388,0.45790209,0.45790209,-0.010322968,0.023277324,0.191451032,-5.25E-05,-0.001131552,0.060176306,0.009604091,0.000129206,0.005886086,0.021496264,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_61_5,Yes(LowCoverage),Contemporary,5093100,3333475,0.65450806,-0.427473001,80845,0,302450,36.4149,34.96%,0.0165,0.4255,1.9093,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
